,clearances_per_game,dribbled_past_per_game,fouls_per_game,interceptions_per_game,offsides_won_per_game,outfielder_blocks_per_game,own_goals,player_number,tackles_per_game,Team,Year_end,Year_start
3,4.1,0.6,1.1,1.5,0.1,0.0,0.0,107275,2.9,AC Milan,2013,2012
4,2.8,0.3,0.4,1.3,0.1,0.0,0.0,23206,2.8,AC Milan,2013,2012
5,8.9,0.7,1.4,1.1,0.4,0.4,0.0,5689,2.6,AC Milan,2013,2012
6,2.1,0.7,0.9,1.3,0.0,0.3,0.0,4608,2.4,AC Milan,2013,2012
7,8.2,0.8,1.3,1.8,0.4,0.6,1.0,2303,2.4,AC Milan,2013,2012
8,1.5,1.0,1.3,1.5,0.1,0.2,0.0,6166,2.3,AC Milan,2013,2012
9,2.5,0.7,1.2,1.0,0.1,0.3,0.0,26854,2.3,AC Milan,2013,2012
10,5.8,0.5,1.2,1.9,0.5,0.5,0.0,2247,2.2,AC Milan,2013,2012
11,3.2,0.3,0.8,1.0,0.0,0.2,0.0,5869,2.0,AC Milan,2013,2012
12,1.0,0.2,1.2,2.0,0.0,0.4,0.0,6321,1.9,AC Milan,2013,2012
13,7.6,0.3,1.0,1.7,0.5,0.3,0.0,14063,1.8,AC Milan,2013,2012
14,7.8,0.8,1.3,1.0,0.0,0.5,0.0,54968,1.7,AC Milan,2013,2012
15,0.7,0.5,2.1,0.9,0.0,0.2,0.0,11867,1.6,AC Milan,2013,2012
16,0.6,0.8,0.8,0.3,0.0,0.2,0.0,19553,1.4,AC Milan,2013,2012
17,0.4,0.6,1.0,0.5,0.0,0.1,0.0,58761,1.3,AC Milan,2013,2012
18,0.4,0.3,0.4,1.0,0.0,0.0,0.0,70087,1.1,AC Milan,2013,2012
19,0.1,0.2,1.1,0.3,0.1,0.1,0.0,17491,1.1,AC Milan,2013,2012
20,0.5,0.5,3.2,0.3,0.0,0.1,0.0,33799,1.1,AC Milan,2013,2012
21,0.0,0.4,0.8,0.3,0.0,0.0,0.0,14247,0.5,AC Milan,2013,2012
22,0.1,0.5,0.4,0.2,0.0,0.0,0.0,31402,0.4,AC Milan,2013,2012
23,0.3,0.3,1.2,0.1,0.0,0.0,0.0,9975,0.3,AC Milan,2013,2012
24,0.0,0.3,0.3,0.0,0.0,0.0,0.0,23158,0.3,AC Milan,2013,2012
25,0.1,0.4,0.6,0.1,0.0,0.0,0.0,31792,0.1,AC Milan,2013,2012
26,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2533,0.0,AC Milan,2013,2012
27,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2796,0.0,AC Milan,2013,2012
28,0.3,0.1,0.1,0.0,0.0,0.0,0.0,6022,0.0,AC Milan,2013,2012
0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,12542,4.0,Atalanta,2013,2012
1,1.1,1.9,1.9,1.8,0.0,0.6,0.0,14126,3.9,Atalanta,2013,2012
2,3.5,0.5,1.7,2.2,0.4,0.5,0.0,18723,2.9,Atalanta,2013,2012
3,3.8,0.9,1.5,1.6,0.2,0.3,0.0,9943,2.8,Atalanta,2013,2012
4,4.2,0.8,0.8,1.9,0.2,0.2,0.0,14069,2.8,Atalanta,2013,2012
5,3.6,0.5,0.8,1.3,0.2,0.4,0.0,6638,2.5,Atalanta,2013,2012
6,5.9,0.4,0.8,2.3,0.4,0.8,1.0,17950,2.4,Atalanta,2013,2012
7,1.0,0.9,2.0,0.7,0.0,0.2,0.0,24175,2.4,Atalanta,2013,2012
8,3.1,0.1,0.3,1.1,0.6,0.2,0.0,12455,2.3,Atalanta,2013,2012
9,1.3,0.8,1.1,0.8,0.0,0.1,0.0,57560,2.2,Atalanta,2013,2012
10,0.6,0.8,1.1,0.9,0.0,0.0,0.0,40384,2.1,Atalanta,2013,2012
11,2.9,0.6,0.9,1.2,0.2,0.4,1.0,19023,2.1,Atalanta,2013,2012
12,8.0,0.3,1.1,1.8,0.5,0.6,0.0,14137,2.0,Atalanta,2013,2012
13,1.2,0.4,0.8,0.9,0.0,0.3,0.0,59281,1.9,Atalanta,2013,2012
14,0.2,1.1,0.8,0.5,0.0,0.0,0.0,20596,1.9,Atalanta,2013,2012
15,7.7,0.7,1.2,1.8,0.3,0.9,0.0,4397,1.8,Atalanta,2013,2012
16,1.8,1.3,1.4,1.3,0.0,0.3,0.0,14070,1.8,Atalanta,2013,2012
17,3.4,1.0,1.7,2.0,0.4,0.1,0.0,1604,1.7,Atalanta,2013,2012
18,7.1,0.5,0.8,2.6,0.4,0.7,0.0,1657,1.4,Atalanta,2013,2012
19,2.0,0.3,1.0,0.7,0.7,0.7,0.0,9952,1.3,Atalanta,2013,2012
20,1.4,0.3,0.8,1.3,0.1,0.3,0.0,79442,1.3,Atalanta,2013,2012
21,1.9,0.4,1.1,0.7,0.1,0.1,0.0,35640,1.3,Atalanta,2013,2012
22,1.0,0.0,0.0,2.0,0.0,0.0,0.0,120030,1.0,Atalanta,2013,2012
23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67261,1.0,Atalanta,2013,2012
24,0.1,0.5,2.9,0.3,0.0,0.0,0.0,87310,0.7,Atalanta,2013,2012
25,0.9,0.2,1.8,0.1,0.0,0.4,0.0,14484,0.7,Atalanta,2013,2012
26,0.0,0.3,1.0,0.0,0.0,0.1,0.0,97214,0.7,Atalanta,2013,2012
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979,0.5,Atalanta,2013,2012
28,0.0,0.0,1.0,0.8,0.0,0.0,0.0,23473,0.5,Atalanta,2013,2012
29,0.3,0.0,0.2,0.5,0.2,0.2,0.0,6420,0.3,Atalanta,2013,2012
30,0.7,0.7,0.7,0.3,0.0,0.3,0.0,70561,0.3,Atalanta,2013,2012
31,0.2,0.1,0.7,0.1,0.0,0.0,0.0,32236,0.3,Atalanta,2013,2012
32,0.6,0.0,0.0,0.0,0.0,0.0,0.0,42879,0.1,Atalanta,2013,2012
33,2.3,0.3,0.5,0.8,0.0,0.5,0.0,23908,0.0,Atalanta,2013,2012
34,0.5,0.0,0.0,0.0,0.0,0.0,0.0,22130,0.0,Atalanta,2013,2012
0,7.3,1.2,1.3,2.5,0.7,0.9,0.0,27421,3.7,Inter,2013,2012
1,1.3,2.2,1.5,1.2,0.0,0.4,0.0,24997,3.5,Inter,2013,2012
2,6.0,1.0,1.5,2.0,0.9,0.4,0.0,84603,3.5,Inter,2013,2012
3,2.0,1.0,0.5,2.0,1.0,0.5,0.0,67432,3.0,Inter,2013,2012
4,2.2,0.8,1.0,1.5,0.1,0.1,0.0,9838,2.7,Inter,2013,2012
5,2.8,1.0,0.3,1.0,0.3,0.3,0.0,118141,2.3,Inter,2013,2012
6,2.5,0.7,0.5,1.0,0.2,0.2,0.0,2668,2.2,Inter,2013,2012
7,3.0,0.7,1.7,2.5,0.1,0.0,0.0,31177,2.2,Inter,2013,2012
8,0.4,1.1,0.5,0.9,0.0,0.0,0.0,93894,2.2,Inter,2013,2012
9,7.9,0.7,1.8,2.2,0.8,0.7,0.0,575,2.1,Inter,2013,2012
10,0.4,0.6,0.9,0.3,0.0,0.2,0.0,41489,2.0,Inter,2013,2012
11,0.8,1.7,1.8,1.0,0.0,0.1,0.0,22701,1.9,Inter,2013,2012
12,2.1,0.5,0.8,1.3,0.1,0.1,0.0,37188,1.9,Inter,2013,2012
13,0.9,0.6,0.8,0.8,0.0,0.0,0.0,12564,1.7,Inter,2013,2012
14,0.7,0.7,0.8,1.0,0.2,0.3,0.0,118140,1.7,Inter,2013,2012
15,5.9,0.7,1.2,0.8,1.2,0.6,0.0,19679,1.7,Inter,2013,2012
16,0.8,0.8,0.7,0.5,0.0,0.1,0.0,14871,1.2,Inter,2013,2012
17,2.0,0.1,0.5,1.0,0.1,0.3,0.0,28485,1.0,Inter,2013,2012
18,1.4,0.8,1.2,0.7,0.1,0.1,0.0,18963,1.0,Inter,2013,2012
19,0.0,0.6,0.3,0.5,0.0,0.0,0.0,80767,0.7,Inter,2013,2012
20,0.0,1.0,1.3,0.3,0.0,0.3,0.0,113762,0.7,Inter,2013,2012
21,0.3,1.7,1.0,0.0,0.3,0.3,0.0,1692,0.7,Inter,2013,2012
22,0.3,0.2,0.5,0.3,0.0,0.0,0.0,87310,0.7,Inter,2013,2012
23,4.1,0.4,0.9,1.6,0.6,0.3,0.0,4029,0.6,Inter,2013,2012
24,0.6,0.4,0.0,0.2,0.0,0.0,0.0,4923,0.6,Inter,2013,2012
25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3155,0.5,Inter,2013,2012
26,0.4,0.4,0.3,0.3,0.1,0.1,0.0,79442,0.4,Inter,2013,2012
27,0.1,0.0,0.5,0.1,0.0,0.0,0.0,4179,0.4,Inter,2013,2012
28,0.1,0.4,0.5,0.2,0.0,0.0,0.0,711,0.3,Inter,2013,2012
29,0.7,0.1,1.0,0.3,0.1,0.1,0.0,10090,0.2,Inter,2013,2012
30,0.6,0.1,0.1,0.0,0.0,0.0,1.0,9972,0.1,Inter,2013,2012
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118793,0.0,Inter,2013,2012
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19676,0.0,Inter,2013,2012
33,0.0,0.3,0.3,0.3,0.0,0.0,0.0,118146,0.0,Inter,2013,2012
34,0.0,0.0,1.0,1.0,1.0,0.0,0.0,129906,0.0,Inter,2013,2012
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20068,0.0,Inter,2013,2012
0,1.5,1.9,1.9,1.5,0.0,0.3,0.0,25008,4.9,Juventus,2013,2012
1,5.0,1.0,0.0,2.0,1.0,0.0,0.0,460,4.0,Juventus,2013,2012
2,6.2,0.5,1.5,3.0,0.3,0.4,0.0,9991,3.1,Juventus,2013,2012
3,2.7,0.4,1.3,1.8,0.1,0.4,0.0,18723,2.9,Juventus,2013,2012
4,0.9,1.1,1.8,1.5,0.0,0.2,0.0,20211,2.7,Juventus,2013,2012
5,0.2,1.1,1.1,1.2,0.0,0.1,0.0,2579,2.6,Juventus,2013,2012
6,1.5,0.6,0.3,1.0,0.1,0.0,0.0,35549,2.5,Juventus,2013,2012
7,1.8,0.7,1.5,1.3,0.0,0.0,0.0,97752,2.5,Juventus,2013,2012
8,5.3,0.7,0.7,2.6,0.4,0.3,0.0,6075,2.1,Juventus,2013,2012
9,2.5,0.3,0.6,1.6,0.3,0.2,0.0,79316,1.8,Juventus,2013,2012
10,0.6,0.0,0.7,0.5,0.0,0.1,0.0,33878,1.7,Juventus,2013,2012
11,1.1,0.4,0.7,0.7,0.1,0.3,0.0,15302,1.6,Juventus,2013,2012
12,0.3,0.8,0.6,0.3,0.0,0.1,0.0,72296,1.6,Juventus,2013,2012
13,4.8,0.7,1.2,1.9,0.6,0.5,0.0,20664,1.6,Juventus,2013,2012
14,0.9,0.5,0.8,1.3,0.0,0.1,0.0,12722,1.5,Juventus,2013,2012
15,2.7,0.5,0.4,1.2,0.3,0.4,0.0,30635,1.4,Juventus,2013,2012
16,0.0,0.3,1.0,0.5,0.0,0.0,0.0,30582,1.1,Juventus,2013,2012
17,0.4,0.5,1.0,0.3,0.0,0.0,0.0,4580,0.9,Juventus,2013,2012
18,0.8,0.6,0.8,0.6,0.0,0.1,0.0,23043,0.7,Juventus,2013,2012
19,0.4,0.1,0.4,0.1,0.0,0.2,0.0,13819,0.6,Juventus,2013,2012
20,0.0,0.0,1.0,0.5,0.0,0.0,0.0,527,0.5,Juventus,2013,2012
21,0.2,0.2,0.8,0.1,0.0,0.0,0.0,9730,0.4,Juventus,2013,2012
22,0.5,0.3,0.7,0.1,0.0,0.0,0.0,25079,0.2,Juventus,2013,2012
23,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3328,0.0,Juventus,2013,2012
24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9956,0.0,Juventus,2013,2012
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30580,0.0,Juventus,2013,2012
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9894,0.0,Juventus,2013,2012
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123359,0.0,Juventus,2013,2012
0,2.4,2.0,2.5,1.8,0.1,0.3,0.0,12462,4.9,Napoli,2013,2012
1,4.0,0.5,0.5,1.0,0.0,0.5,0.0,22093,3.5,Napoli,2013,2012
2,7.1,0.7,1.4,3.1,0.8,0.5,0.0,5070,3.1,Napoli,2013,2012
3,3.4,0.6,0.7,1.1,0.1,0.1,0.0,9279,2.6,Napoli,2013,2012
4,1.5,1.3,1.9,1.2,0.0,0.3,0.0,15401,2.4,Napoli,2013,2012
5,1.0,1.3,1.0,0.7,0.0,0.1,0.0,14831,2.3,Napoli,2013,2012
6,2.6,0.6,1.2,1.1,0.1,0.2,0.0,2943,2.2,Napoli,2013,2012
7,7.5,0.6,0.9,2.4,1.1,0.6,2.0,538,1.9,Napoli,2013,2012
8,7.2,0.4,1.1,2.7,0.4,0.6,0.0,36096,1.9,Napoli,2013,2012
9,2.7,0.3,0.9,1.2,0.1,0.2,0.0,26682,1.8,Napoli,2013,2012
10,1.1,0.4,0.8,0.9,0.1,0.0,0.0,6107,1.8,Napoli,2013,2012
11,7.1,0.4,0.8,1.8,0.6,0.8,0.0,661,1.5,Napoli,2013,2012
12,1.8,0.6,1.4,0.4,0.0,0.2,0.0,24328,1.4,Napoli,2013,2012
13,0.6,0.5,0.8,0.4,0.0,0.0,0.0,13475,1.2,Napoli,2013,2012
14,1.1,0.3,0.9,0.0,0.3,0.1,0.0,6175,1.0,Napoli,2013,2012
15,0.5,0.3,0.8,0.0,0.0,0.0,0.0,5997,1.0,Napoli,2013,2012
16,1.2,0.5,0.5,0.7,0.1,0.0,0.0,24419,0.9,Napoli,2013,2012
17,0.0,0.0,0.3,0.3,0.0,0.0,0.0,67835,0.9,Napoli,2013,2012
18,2.8,0.8,1.4,0.0,0.4,0.4,0.0,9966,0.8,Napoli,2013,2012
19,0.1,0.6,0.4,0.4,0.0,0.1,0.0,83390,0.7,Napoli,2013,2012
20,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9892,0.5,Napoli,2013,2012
21,8.5,0.0,0.5,1.5,0.0,0.5,0.0,44847,0.5,Napoli,2013,2012
22,0.2,0.2,0.8,0.1,0.0,0.1,0.0,6093,0.5,Napoli,2013,2012
23,0.0,0.2,0.6,0.0,0.0,0.0,0.0,35237,0.2,Napoli,2013,2012
24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4500,0.1,Napoli,2013,2012
25,0.5,0.3,0.0,0.0,0.0,0.0,0.0,11134,0.0,Napoli,2013,2012
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44087,0.0,Napoli,2013,2012
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122370,0.0,Napoli,2013,2012
0,4.3,1.0,1.0,2.1,1.0,0.4,0.0,83644,3.4,Roma,2013,2012
1,5.0,0.6,1.5,2.8,1.2,0.7,0.0,18139,2.3,Roma,2013,2012
2,1.2,1.5,0.9,1.3,0.0,0.2,0.0,22825,2.3,Roma,2013,2012
3,1.3,1.0,1.3,1.8,0.5,0.5,0.0,5698,2.3,Roma,2013,2012
4,1.8,0.5,1.0,1.0,0.4,0.1,0.0,13356,2.0,Roma,2013,2012
5,7.4,0.5,0.8,2.7,1.0,0.8,0.0,101949,2.0,Roma,2013,2012
6,2.7,1.3,1.2,1.3,0.0,0.1,0.0,35177,2.0,Roma,2013,2012
7,0.2,1.1,2.2,0.6,0.0,0.2,0.0,75830,1.8,Roma,2013,2012
8,3.0,0.5,0.5,1.6,0.1,0.2,0.0,23567,1.7,Roma,2013,2012
9,7.4,0.4,0.7,1.5,1.7,0.7,0.0,10333,1.6,Roma,2013,2012
10,2.1,1.2,0.9,2.1,0.2,0.4,0.0,5202,1.6,Roma,2013,2012
11,3.5,0.5,0.0,1.5,0.5,1.0,0.0,118158,1.5,Roma,2013,2012
12,1.5,0.9,1.0,1.1,0.9,0.2,0.0,76953,1.5,Roma,2013,2012
13,0.3,1.2,1.5,0.3,0.0,0.1,0.0,30226,1.4,Roma,2013,2012
14,0.7,0.8,0.7,1.1,0.0,0.0,0.0,40802,1.4,Roma,2013,2012
15,0.3,0.6,0.6,0.4,0.1,0.1,0.0,1964,1.4,Roma,2013,2012
16,1.1,1.0,0.7,1.2,0.0,0.1,0.0,101596,1.3,Roma,2013,2012
17,0.1,0.8,1.1,0.9,0.0,0.0,0.0,183,0.8,Roma,2013,2012
18,0.3,0.4,1.4,0.2,0.0,0.0,0.0,20766,0.8,Roma,2013,2012
19,0.2,0.2,1.3,0.4,0.0,0.0,0.0,67434,0.5,Roma,2013,2012
20,0.2,0.3,0.0,0.2,0.0,0.0,0.0,118157,0.3,Roma,2013,2012
21,0.9,0.1,0.0,0.0,0.0,0.0,0.0,4065,0.2,Roma,2013,2012
22,0.9,0.2,0.1,0.0,0.0,0.0,1.0,90180,0.1,Roma,2013,2012
23,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4609,0.0,Roma,2013,2012
0,1.0,1.4,1.0,1.9,0.1,0.3,0.0,9974,2.7,AC Milan,2014,2013
1,1.7,0.7,1.4,2.8,0.1,0.3,0.0,4608,2.2,AC Milan,2014,2013
2,1.5,0.3,0.9,1.0,0.1,0.2,0.0,23206,2.2,AC Milan,2014,2013
3,0.6,0.9,1.6,0.8,0.0,0.0,0.0,6166,2.2,AC Milan,2014,2013
4,6.9,0.3,1.1,1.9,1.4,0.5,0.0,14063,2.2,AC Milan,2014,2013
5,2.6,0.8,1.2,0.9,0.2,0.2,0.0,107275,2.0,AC Milan,2014,2013
6,1.3,0.5,0.8,1.5,0.4,0.0,0.0,17491,2.0,AC Milan,2014,2013
7,7.0,0.9,1.5,2.1,0.7,0.9,0.0,2303,2.0,AC Milan,2014,2013
8,3.8,0.5,1.4,1.3,0.6,0.4,0.0,2247,1.8,AC Milan,2014,2013
9,0.4,1.2,0.7,0.7,0.0,0.2,0.0,31355,1.7,AC Milan,2014,2013
10,2.3,0.0,1.7,0.0,0.0,0.0,0.0,109149,1.7,AC Milan,2014,2013
11,5.3,0.3,1.4,1.6,0.6,0.7,0.0,26877,1.6,AC Milan,2014,2013
12,0.3,0.9,1.2,0.8,0.0,0.1,0.0,24605,1.6,AC Milan,2014,2013
13,0.5,0.6,0.8,0.4,0.0,0.0,0.0,19553,1.5,AC Milan,2014,2013
14,3.5,0.2,0.6,1.6,0.3,0.0,0.0,2796,1.5,AC Milan,2014,2013
15,2.4,1.0,1.5,1.6,0.2,0.3,0.0,26854,1.4,AC Milan,2014,2013
16,1.0,0.4,0.9,1.0,0.0,0.3,0.0,1832,1.1,AC Milan,2014,2013
17,0.2,0.4,0.7,0.1,0.0,0.1,0.0,12032,1.1,AC Milan,2014,2013
18,0.4,0.1,1.3,0.4,0.0,0.0,0.0,58761,1.0,AC Milan,2014,2013
19,0.0,0.5,1.1,0.1,0.0,0.1,0.0,3577,1.0,AC Milan,2014,2013
20,0.0,1.2,1.1,0.6,0.0,0.0,0.0,24642,0.9,AC Milan,2014,2013
21,0.0,0.3,0.3,0.3,0.0,0.2,0.0,70087,0.5,AC Milan,2014,2013
22,0.0,0.7,1.0,0.1,0.0,0.0,0.0,14247,0.4,AC Milan,2014,2013
23,0.0,0.4,0.1,0.0,0.0,0.0,0.0,90878,0.4,AC Milan,2014,2013
24,0.8,0.2,2.5,0.2,0.0,0.1,0.0,33799,0.4,AC Milan,2014,2013
25,0.3,0.3,0.9,0.0,0.0,0.1,0.0,25079,0.3,AC Milan,2014,2013
26,5.3,0.8,0.8,0.8,0.3,0.8,0.0,19679,0.3,AC Milan,2014,2013
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6022,0.2,AC Milan,2014,2013
28,0.4,0.1,1.1,0.1,0.0,0.0,0.0,9975,0.2,AC Milan,2014,2013
29,0.7,0.0,0.1,0.0,0.0,0.0,1.0,2533,0.0,AC Milan,2014,2013
30,0.3,0.0,0.7,0.0,0.0,0.0,0.0,122296,0.0,AC Milan,2014,2013
31,1.0,0.1,0.1,0.0,0.0,0.0,0.0,101657,0.0,AC Milan,2014,2013
0,5.8,0.8,1.0,1.4,0.0,0.3,0.0,17950,2.8,Atalanta,2014,2013
1,1.4,0.9,1.5,1.7,0.0,0.5,0.0,24175,2.6,Atalanta,2014,2013
2,1.1,0.5,0.8,1.0,0.0,0.1,0.0,40384,2.3,Atalanta,2014,2013
3,1.1,1.7,1.5,1.6,0.0,0.5,0.0,14126,2.3,Atalanta,2014,2013
4,2.6,1.4,1.2,2.0,0.2,0.6,0.0,1604,2.2,Atalanta,2014,2013
5,2.0,1.2,1.4,1.1,0.1,0.3,0.0,9943,2.1,Atalanta,2014,2013
6,5.3,0.7,1.0,1.2,0.2,0.7,0.0,59281,2.0,Atalanta,2014,2013
7,6.9,0.7,0.9,1.0,0.2,0.7,0.0,5689,2.0,Atalanta,2014,2013
8,3.0,0.7,0.5,1.0,0.3,0.2,0.0,19023,2.0,Atalanta,2014,2013
9,3.4,0.5,1.4,1.5,0.4,0.8,1.0,29574,1.9,Atalanta,2014,2013
10,3.6,0.4,1.3,1.1,0.2,0.4,0.0,10930,1.9,Atalanta,2014,2013
11,2.7,1.2,1.1,1.4,0.3,0.6,1.0,6638,1.9,Atalanta,2014,2013
12,5.3,0.6,0.7,1.7,0.4,0.7,0.0,4397,1.8,Atalanta,2014,2013
13,0.8,0.7,0.7,1.0,0.0,0.3,0.0,83716,1.8,Atalanta,2014,2013
14,7.3,0.5,1.0,1.9,0.3,0.5,0.0,14137,1.6,Atalanta,2014,2013
15,1.4,0.8,1.0,1.5,0.0,0.4,0.0,83717,1.5,Atalanta,2014,2013
16,0.4,1.1,0.8,0.5,0.0,0.1,0.0,31161,1.3,Atalanta,2014,2013
17,0.2,0.6,1.0,0.3,0.0,0.0,0.0,20596,1.3,Atalanta,2014,2013
18,3.7,0.8,0.8,1.1,0.1,0.1,0.0,14069,1.2,Atalanta,2014,2013
19,1.1,1.1,1.3,0.7,0.1,0.3,0.0,113989,1.0,Atalanta,2014,2013
20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57560,1.0,Atalanta,2014,2013
21,7.0,0.0,0.0,0.0,1.0,2.0,0.0,137832,1.0,Atalanta,2014,2013
22,0.2,0.4,0.2,0.3,0.0,0.0,0.0,6420,0.6,Atalanta,2014,2013
23,1.0,0.2,1.6,0.2,0.0,0.2,0.0,14484,0.5,Atalanta,2014,2013
24,0.1,0.2,1.4,0.1,0.0,0.1,0.0,87310,0.5,Atalanta,2014,2013
25,0.1,0.5,0.9,0.1,0.0,0.0,0.0,97214,0.5,Atalanta,2014,2013
26,0.0,0.3,1.0,0.2,0.0,0.0,0.0,67261,0.3,Atalanta,2014,2013
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95504,0.3,Atalanta,2014,2013
28,1.1,0.1,0.0,0.0,0.0,0.0,0.0,42879,0.1,Atalanta,2014,2013
29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,149513,0.0,Atalanta,2014,2013
30,0.0,0.3,1.0,0.3,0.0,0.0,0.0,107623,0.0,Atalanta,2014,2013
0,3.6,1.3,1.3,2.3,0.6,0.5,0.0,84603,4.1,Inter,2014,2013
1,2.0,1.3,0.9,1.8,0.0,0.1,0.0,9838,3.3,Inter,2014,2013
2,4.7,0.4,1.1,2.1,0.6,0.4,0.0,9279,2.9,Inter,2014,2013
3,0.5,0.7,1.6,0.6,0.0,0.0,0.0,41489,2.5,Inter,2014,2013
4,0.4,0.5,1.6,0.9,0.0,0.2,0.0,17108,2.5,Inter,2014,2013
5,4.7,1.0,0.5,2.8,0.4,0.4,0.0,5070,2.0,Inter,2014,2013
6,5.0,0.5,1.4,1.9,0.6,0.7,0.0,27421,2.0,Inter,2014,2013
7,1.6,0.2,1.2,1.2,0.2,0.2,0.0,31177,1.8,Inter,2014,2013
8,0.7,0.7,1.0,0.6,0.0,0.1,0.0,85692,1.6,Inter,2014,2013
9,0.5,0.7,1.9,0.7,0.0,0.2,0.0,22701,1.5,Inter,2014,2013
10,0.8,0.3,1.1,1.5,0.0,0.1,0.0,64271,1.5,Inter,2014,2013
11,1.6,0.4,0.3,0.5,0.0,0.2,0.0,28485,1.5,Inter,2014,2013
12,0.3,0.4,0.5,0.4,0.0,0.0,0.0,93894,1.4,Inter,2014,2013
13,6.5,0.4,2.4,1.8,0.2,0.6,0.0,575,1.4,Inter,2014,2013
14,1.2,0.9,1.1,1.1,0.1,0.1,0.0,37188,1.2,Inter,2014,2013
15,1.0,0.6,0.8,0.4,0.0,0.0,0.0,14871,1.1,Inter,2014,2013
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12564,1.0,Inter,2014,2013
17,3.0,0.3,0.5,1.0,0.0,0.5,0.0,78892,1.0,Inter,2014,2013
18,1.2,0.7,0.9,0.5,0.0,0.1,0.0,18963,0.9,Inter,2014,2013
19,0.3,0.3,0.3,0.5,0.1,0.2,0.0,2668,0.8,Inter,2014,2013
20,0.3,0.0,1.1,0.1,0.0,0.0,0.0,78970,0.6,Inter,2014,2013
21,0.0,0.2,0.8,0.2,0.0,0.0,0.0,72786,0.5,Inter,2014,2013
22,0.0,0.3,0.3,0.0,0.0,0.0,0.0,101953,0.3,Inter,2014,2013
23,0.1,0.0,0.6,0.0,0.0,0.0,0.0,106964,0.3,Inter,2014,2013
24,0.1,0.2,0.7,0.1,0.1,0.1,0.0,10090,0.1,Inter,2014,2013
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149543,0.0,Inter,2014,2013
26,0.8,0.0,0.0,0.0,0.0,0.0,0.0,19676,0.0,Inter,2014,2013
27,1.1,0.1,0.0,0.0,0.0,0.0,0.0,9972,0.0,Inter,2014,2013
0,0.5,1.7,2.3,1.2,0.1,0.1,0.0,25008,4.1,Juventus,2014,2013
1,4.7,0.9,1.3,2.1,0.4,0.5,0.0,9991,2.5,Juventus,2014,2013
2,1.1,1.0,2.4,1.0,0.0,0.2,0.0,97752,2.3,Juventus,2014,2013
3,0.6,1.3,1.1,1.4,0.0,0.1,0.0,20211,2.2,Juventus,2014,2013
4,2.4,0.4,0.4,1.2,0.3,0.6,1.0,30635,2.2,Juventus,2014,2013
5,0.8,0.3,0.3,1.3,0.0,0.0,0.0,12722,2.0,Juventus,2014,2013
6,1.4,0.6,0.9,1.6,0.0,0.1,0.0,35549,2.0,Juventus,2014,2013
7,2.9,0.3,0.6,1.7,0.4,0.4,1.0,6075,1.6,Juventus,2014,2013
8,3.4,0.5,0.7,1.6,0.5,0.6,0.0,20664,1.6,Juventus,2014,2013
9,0.5,1.6,0.8,1.3,0.0,0.2,0.0,2579,1.4,Juventus,2014,2013
10,1.0,0.2,0.9,0.5,0.1,0.1,0.0,33878,1.3,Juventus,2014,2013
11,3.1,0.3,1.1,1.5,0.6,0.4,0.0,23547,1.2,Juventus,2014,2013
12,0.1,0.5,0.9,0.1,0.0,0.0,0.0,14167,1.0,Juventus,2014,2013
13,1.7,0.6,0.7,0.5,0.1,0.1,0.0,15302,0.9,Juventus,2014,2013
14,0.4,0.1,0.5,0.3,0.1,0.0,0.0,23043,0.5,Juventus,2014,2013
15,1.1,0.1,1.3,1.0,0.1,0.0,0.0,18723,0.4,Juventus,2014,2013
16,0.9,0.6,2.1,0.3,0.0,0.0,0.0,13361,0.4,Juventus,2014,2013
17,0.0,0.2,1.2,0.1,0.0,0.1,0.0,30582,0.2,Juventus,2014,2013
18,0.1,0.2,0.5,0.1,0.0,0.0,0.0,9730,0.2,Juventus,2014,2013
19,0.4,0.2,1.1,0.1,0.0,0.0,0.0,20766,0.1,Juventus,2014,2013
20,0.7,0.7,1.4,0.3,0.0,0.0,0.0,4580,0.1,Juventus,2014,2013
