,Team,player_number,Year_start,Year_end,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
15,Rennes,19664,2010,2011,37,37,0.0,3311,0,0,0,1,0.0,52.3,0.1,1,6.7
16,Rennes,1050,2010,2011,22(12),22,12.0,2012,2,6,7,0,1.0,75.0,0.5,0,6.65
17,Rennes,35556,2010,2011,1,1,0.0,90,0,0,0,0,0.0,71.4,0.0,0,6.6
18,Rennes,17592,2010,2011,1(3),1,3.0,117,2,0,0,0,1.8,72.2,0.3,0,6.57
19,Rennes,33591,2010,2011,7(11),7,11.0,732,0,2,3,0,0.7,78.8,0.2,1,6.46
20,Rennes,80471,2010,2011,3(3),3,3.0,348,0,0,0,0,0.2,77.8,0.2,0,6.42
21,Rennes,30150,2010,2011,7(15),7,15.0,781,0,0,3,0,0.3,80.3,0.6,0,6.41
22,Rennes,71382,2010,2011,9(10),9,10.0,920,0,0,4,1,0.3,88.2,0.7,0,6.4
23,Rennes,10785,2010,2011,2(1),2,1.0,164,0,0,0,0,4.0,63.3,2.7,0,6.35
24,Rennes,75495,2010,2011,5(19),5,19.0,759,0,0,0,0,0.7,79.6,0.4,0,6.29
25,Rennes,42995,2010,2011,2(5),2,5.0,188,0,1,0,0,0.4,68.2,0.1,0,6.16
26,Rennes,93207,2010,2011,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,5.98
0,Lyon,30226,2011,2012,1(2),1,2.0,160,1,3,1,0,1.3,87.7,0.3,0,7.39
1,Lyon,4777,2011,2012,1,1,0.0,90,0,0,0,0,0.0,90.7,1.0,0,7.22
2,Lyon,79560,2011,2012,34(1),34,1.0,3056,1,2,7,0,0.8,84.7,1.1,3,7.14
3,Lyon,29106,2011,2012,18,18,0.0,1600,1,1,3,1,0.2,80.3,2.2,1,7.05
4,Lyon,9242,2011,2012,20,20,0.0,1739,2,0,3,0,0.3,85.4,1.9,0,7.03
5,Lyon,5369,2011,2012,23(3),23,3.0,2090,6,8,2,0,2.3,81.9,0.3,2,7.03
6,Lyon,3777,2011,2012,32,32,0.0,2721,0,5,6,0,1.3,78.1,0.4,0,7.02
7,Lyon,14342,2011,2012,24(4),24,4.0,2237,16,1,2,0,2.6,82.2,0.5,5,6.96
8,Lyon,25604,2011,2012,36,36,0.0,3195,0,0,0,1,0.0,55.0,0.1,2,6.9
9,Lyon,2223,2011,2012,33,33,0.0,2970,0,3,4,0,0.3,78.6,0.5,0,6.82
10,Lyon,33630,2011,2012,25(3),25,3.0,2319,2,0,6,0,0.4,81.1,2.0,1,6.78
11,Lyon,35958,2011,2012,30(1),30,1.0,2669,0,1,5,0,0.5,79.4,1.1,0,6.78
12,Lyon,8006,2011,2012,10(3),10,3.0,813,2,2,1,1,1.3,83.4,0.0,2,6.78
13,Lyon,14308,2011,2012,29(7),29,7.0,2462,14,2,2,0,2.7,79.6,0.6,1,6.77
14,Lyon,2446,2011,2012,2(1),2,1.0,225,0,0,0,0,0.0,63.3,0.3,1,6.72
15,Lyon,6890,2011,2012,30(7),30,7.0,2529,9,5,3,0,1.6,77.0,0.5,1,6.68
16,Lyon,89931,2011,2012,11(1),11,1.0,1002,0,0,2,0,0.2,86.1,1.3,0,6.64
17,Lyon,73078,2011,2012,15(14),15,14.0,1398,5,2,6,0,1.1,75.9,0.4,1,6.62
18,Lyon,79562,2011,2012,13(8),13,8.0,1078,0,2,3,1,0.6,80.2,0.2,0,6.62
19,Lyon,13561,2011,2012,5(10),5,10.0,534,2,0,0,0,1.4,73.0,0.7,0,6.48
20,Lyon,42248,2011,2012,2(12),2,12.0,329,1,1,0,0,0.6,75.8,0.0,0,6.45
21,Lyon,17432,2011,2012,11(4),11,4.0,963,0,2,2,1,0.1,81.4,0.8,0,6.45
22,Lyon,44755,2011,2012,10(8),10,8.0,980,0,0,3,0,0.8,80.5,0.8,0,6.43
23,Lyon,114168,2011,2012,0(1),0,1.0,3,0,0,0,0,0.0,100.0,0.0,0,6.17
24,Lyon,78970,2011,2012,1(6),1,6.0,151,0,0,0,0,0.1,70.0,0.3,0,6.09
25,Lyon,90277,2011,2012,0(1),0,1.0,5,0,0,0,0,1.0,66.7,0.0,0,6.04
26,Lyon,105036,2011,2012,1(1),1,1.0,70,0,0,0,1,0.0,84.4,0.0,0,5.73
27,Lyon,44417,2011,2012,1,1,0.0,90,0,0,0,0,0.0,81.8,0.0,0,5.7
0,Marseille,24929,2011,2012,27(6),27,6.0,2345,5,13,7,0,1.7,84.8,0.3,5,7.28
1,Marseille,30060,2011,2012,23(3),23,3.0,1993,8,0,6,0,2.7,80.4,0.7,2,7.14
2,Marseille,22115,2011,2012,31(2),31,2.0,2762,0,1,3,0,0.5,74.2,0.6,0,7.07
3,Marseille,25931,2011,2012,27(3),27,3.0,2522,1,2,5,0,0.6,74.3,0.9,3,7.05
4,Marseille,4172,2011,2012,23,23,0.0,1957,1,1,3,0,0.6,82.4,2.0,0,7.05
5,Marseille,43834,2011,2012,30,30,0.0,2688,0,0,5,1,0.1,89.0,1.2,0,7.04
6,Marseille,29545,2011,2012,38,38,0.0,3420,0,0,2,0,0.0,59.2,0.1,1,7.0
7,Marseille,4028,2011,2012,28(6),28,6.0,2372,2,1,7,0,0.7,83.1,2.5,0,7.0
8,Marseille,23054,2011,2012,27(2),27,2.0,2226,12,5,1,0,2.9,77.7,0.8,1,6.96
9,Marseille,2132,2011,2012,27(6),27,6.0,2501,4,1,5,0,2.0,77.1,0.7,2,6.96
10,Marseille,18539,2011,2012,14(1),14,1.0,1145,2,0,5,1,0.9,87.1,0.9,1,6.85
11,Marseille,22797,2011,2012,28(4),28,4.0,2466,1,4,9,0,1.6,80.5,0.3,1,6.82
12,Marseille,3972,2011,2012,25(4),25,4.0,2268,1,1,1,1,0.4,80.0,1.2,1,6.69
13,Marseille,27079,2011,2012,16(9),16,9.0,1522,0,1,3,2,0.6,81.9,0.6,2,6.67
14,Marseille,13641,2011,2012,14(5),14,5.0,1201,2,0,1,0,1.4,79.1,0.5,1,6.65
15,Marseille,3808,2011,2012,7(4),7,4.0,646,0,0,1,0,0.1,76.7,1.2,0,6.45
16,Marseille,67491,2011,2012,17(17),17,17.0,1688,3,3,3,0,1.4,81.1,0.3,0,6.45
17,Marseille,105040,2011,2012,0(1),0,1.0,7,0,0,0,0,0.0,50.0,1.0,0,6.32
18,Marseille,7796,2011,2012,9(8),9,8.0,878,1,1,3,0,1.6,62.5,1.5,0,6.27
19,Marseille,104450,2011,2012,0(3),0,3.0,36,0,0,0,0,0.3,75.0,0.0,0,6.22
20,Marseille,14239,2011,2012,6(15),6,15.0,781,1,0,3,0,1.9,68.0,0.4,0,6.21
21,Marseille,110307,2011,2012,0(1),0,1.0,20,0,0,0,0,0.0,71.4,1.0,0,6.19
22,Marseille,113648,2011,2012,0(2),0,2.0,14,0,0,0,0,0.5,73.3,0.0,0,6.06
23,Marseille,34143,2011,2012,1(3),1,3.0,75,0,0,0,0,0.0,68.0,0.0,0,6.02
0,Nice,18117,2011,2012,34,34,0.0,3056,4,6,4,1,1.1,76.2,1.6,2,7.1
1,Nice,36641,2011,2012,34,34,0.0,3055,8,0,7,1,1.8,72.8,1.6,1,7.08
2,Nice,36745,2011,2012,37,37,0.0,3263,0,0,4,1,0.0,60.4,0.0,3,7.03
3,Nice,69171,2011,2012,23,23,0.0,1979,1,0,3,0,0.3,84.5,1.4,1,7.0
4,Nice,11100,2011,2012,32,32,0.0,2837,4,2,4,0,0.6,79.9,1.2,1,6.95
5,Nice,28963,2011,2012,25(4),25,4.0,2253,8,2,6,0,2.1,70.0,0.4,2,6.95
6,Nice,11896,2011,2012,29(1),29,1.0,2389,0,1,5,0,0.6,72.7,1.0,2,6.91
7,Nice,38734,2011,2012,8,8,0.0,720,0,0,1,0,0.8,79.8,0.9,0,6.85
8,Nice,34966,2011,2012,26(2),26,2.0,2418,1,2,4,0,1.4,77.0,0.5,1,6.83
9,Nice,110269,2011,2012,1,1,0.0,62,0,0,0,0,0.0,90.0,0.0,0,6.82
10,Nice,6296,2011,2012,3(1),3,1.0,302,0,0,1,0,1.5,88.0,0.5,0,6.63
11,Nice,1841,2011,2012,11(9),11,9.0,1135,0,3,2,0,0.9,79.7,0.4,0,6.62
12,Nice,21766,2011,2012,23(3),23,3.0,1970,4,1,3,2,2.4,69.9,2.2,1,6.6
13,Nice,6672,2011,2012,16(4),16,4.0,1308,0,0,1,0,0.2,74.3,0.3,0,6.5
14,Nice,23324,2011,2012,6(6),6,6.0,620,0,1,3,0,0.6,84.6,0.6,1,6.49
15,Nice,10600,2011,2012,8(4),8,4.0,729,1,1,0,1,1.4,73.7,0.2,0,6.49
16,Nice,34070,2011,2012,11(2),11,2.0,869,0,0,0,1,0.9,72.7,1.5,1,6.48
17,Nice,23133,2011,2012,23(4),23,4.0,1878,0,1,2,0,0.6,81.0,0.3,0,6.47
18,Nice,22337,2011,2012,17(10),17,10.0,1464,4,0,1,0,1.2,77.4,0.2,1,6.46
19,Nice,67929,2011,2012,12(3),12,3.0,1130,0,0,3,0,0.3,81.5,0.7,0,6.42
20,Nice,22457,2011,2012,12(4),12,4.0,1046,0,0,6,0,0.2,80.0,0.5,0,6.37
21,Nice,97187,2011,2012,7(10),7,10.0,762,2,2,2,0,0.6,73.4,0.1,0,6.35
22,Nice,83270,2011,2012,0(1),0,1.0,29,0,0,0,0,0.0,33.3,0.0,0,6.26
23,Nice,44632,2011,2012,1(1),1,1.0,157,0,0,0,0,0.0,41.0,0.0,0,6.24
24,Nice,90116,2011,2012,7(14),7,14.0,926,1,1,0,0,1.1,74.5,0.9,0,6.23
25,Nice,98100,2011,2012,3(11),3,11.0,371,0,0,3,0,0.3,82.7,0.0,0,6.22
26,Nice,101904,2011,2012,0(5),0,5.0,68,0,0,1,0,0.4,71.4,0.2,0,6.14
27,Nice,26542,2011,2012,9(1),9,1.0,515,0,0,1,0,1.2,63.4,0.4,0,6.14
28,Nice,93576,2011,2012,0(3),0,3.0,53,0,0,0,0,0.0,75.0,0.0,0,6.07
29,Nice,109812,2011,2012,0(1),0,1.0,4,0,0,0,0,0.0,50.0,0.0,0,6.03
30,Nice,30117,2011,2012,0(1),0,1.0,31,0,0,0,0,0.0,87.5,1.0,0,5.92
0,Paris Saint Germain,14195,2011,2012,35,35,0.0,3037,21,11,5,0,2.9,74.8,0.2,14,7.94
1,Paris Saint Germain,10407,2011,2012,33,33,0.0,2719,7,13,12,0,2.1,80.4,0.2,5,7.5
2,Paris Saint Germain,41220,2011,2012,30(3),30,3.0,2645,13,6,4,0,2.6,74.4,0.2,4,7.31
3,Paris Saint Germain,14240,2011,2012,26(7),26,7.0,2399,3,5,1,1,0.7,83.0,1.2,1,7.1
4,Paris Saint Germain,17778,2011,2012,25(4),25,4.0,2170,1,1,7,0,0.4,87.0,1.0,0,7.08
5,Paris Saint Germain,4649,2011,2012,14,14,0.0,1260,2,1,6,0,0.7,88.1,0.5,0,7.07
6,Paris Saint Germain,14488,2011,2012,17(2),17,2.0,1542,1,1,3,0,0.5,80.8,2.2,1,7.06
7,Paris Saint Germain,9576,2011,2012,22(3),22,3.0,1823,2,1,7,2,0.6,83.0,2.4,0,7.02
8,Paris Saint Germain,10132,2011,2012,15,15,0.0,1291,2,1,2,0,1.0,89.5,1.3,1,6.98
9,Paris Saint Germain,1551,2011,2012,17(2),17,2.0,1616,0,0,4,0,0.3,85.7,1.4,0,6.94
10,Paris Saint Germain,29575,2011,2012,20(2),20,2.0,1774,0,0,4,1,0.4,86.8,2.7,0,6.87
11,Paris Saint Germain,22627,2011,2012,38,38,0.0,3420,0,0,1,0,0.0,53.5,0.0,1,6.85
12,Paris Saint Germain,20751,2011,2012,17(7),17,7.0,1524,1,0,3,0,0.4,80.3,1.0,0,6.83
13,Paris Saint Germain,6476,2011,2012,21(10),21,10.0,2046,1,3,2,0,0.9,81.3,1.1,0,6.8
14,Paris Saint Germain,14116,2011,2012,8(7),8,7.0,833,0,3,1,0,0.2,88.4,0.7,0,6.79
15,Paris Saint Germain,18213,2011,2012,16(7),16,7.0,1482,1,3,3,0,0.3,82.4,0.3,0,6.78
16,Paris Saint Germain,4871,2011,2012,13(1),13,1.0,1124,1,0,0,0,0.2,82.9,0.5,0,6.75
17,Paris Saint Germain,19453,2011,2012,27(7),27,7.0,2286,11,2,0,0,2.5,77.3,0.3,1,6.67
18,Paris Saint Germain,22227,2011,2012,9(3),9,3.0,791,0,0,7,0,0.3,82.1,1.2,0,6.65
19,Paris Saint Germain,21755,2011,2012,7(13),7,13.0,749,5,2,3,0,1.5,58.2,2.6,0,6.63
20,Paris Saint Germain,1735,2011,2012,8(14),8,14.0,841,1,2,3,0,0.2,79.2,0.7,0,6.46
21,Paris Saint Germain,19248,2011,2012,0(11),0,11.0,134,1,2,1,0,0.5,67.6,0.3,0,6.25
22,Paris Saint Germain,96321,2011,2012,0(8),0,8.0,66,0,0,0,0,0.0,75.0,0.0,0,6.11
23,Paris Saint Germain,68278,2011,2012,0(1),0,1.0,2,0,0,0,0,0.0,100.0,0.0,0,6.01
0,Rennes,33886,2011,2012,38,38,0.0,3399,0,2,2,0,0.7,83.2,1.1,3,7.18
1,Rennes,15224,2011,2012,12(1),12,1.0,1032,2,0,2,0,0.8,80.4,1.0,0,7.13
2,Rennes,23236,2011,2012,33(2),33,2.0,2713,8,10,4,0,1.7,77.7,0.6,4,7.1
3,Rennes,15334,2011,2012,34(2),34,2.0,3016,6,7,0,0,1.9,79.9,0.1,3,7.1
4,Rennes,27355,2011,2012,24(8),24,8.0,1897,10,0,4,0,3.2,73.8,0.3,3,7.01
5,Rennes,69807,2011,2012,36,36,0.0,3240,0,0,7,0,0.4,77.9,1.6,1,6.98
6,Rennes,23618,2011,2012,28(4),28,4.0,2696,1,4,3,0,0.4,77.9,0.7,1,6.96
7,Rennes,90061,2011,2012,15(5),15,5.0,1324,0,0,2,0,1.2,85.0,1.5,1,6.95
8,Rennes,36413,2011,2012,33(1),33,1.0,2814,1,1,5,1,0.5,83.6,1.4,2,6.92
9,Rennes,67370,2011,2012,14(5),14,5.0,1304,0,0,2,1,0.4,85.4,1.9,0,6.9
10,Rennes,78027,2011,2012,6(11),6,11.0,691,2,0,2,0,1.6,89.8,0.0,2,6.79
11,Rennes,71382,2011,2012,19(6),19,6.0,1727,2,1,7,0,0.7,87.4,0.8,1,6.78
12,Rennes,96486,2011,2012,9(5),9,5.0,889,0,0,4,0,0.1,81.8,0.8,0,6.74
13,Rennes,29586,2011,2012,37,37,0.0,3330,0,0,3,0,0.0,47.4,0.1,2,6.7
14,Rennes,8009,2011,2012,21(8),21,8.0,1807,6,2,7,0,1.8,76.7,1.3,1,6.69
15,Rennes,5844,2011,2012,12(11),12,11.0,1218,6,5,1,0,1.7,75.8,1.3,1,6.68
16,Rennes,23284,2011,2012,12,12,0.0,918,0,0,4,1,0.1,78.2,0.6,0,6.67
17,Rennes,101084,2011,2012,2,2,0.0,136,0,0,0,0,0.0,75.9,0.0,0,6.64
18,Rennes,80471,2011,2012,1,1,0.0,90,0,0,0,0,0.0,75.9,1.0,0,6.63
19,Rennes,30150,2011,2012,8(4),8,4.0,845,0,0,3,0,0.1,83.9,1.5,0,6.6
20,Rennes,82622,2011,2012,1,1,0.0,90,0,0,0,0,0.0,80.0,0.0,0,6.59
21,Rennes,19248,2011,2012,8(4),8,4.0,776,4,0,0,0,2.2,63.5,1.5,0,6.53
22,Rennes,12888,2011,2012,7(13),7,13.0,771,3,2,1,0,1.0,72.3,1.1,0,6.49
23,Rennes,9342,2011,2012,7(12),7,12.0,734,1,0,4,0,0.7,89.4,0.2,0,6.48
24,Rennes,3022,2011,2012,0(4),0,4.0,45,0,1,0,0,0.8,68.2,0.0,0,6.27
25,Rennes,105139,2011,2012,0(1),0,1.0,10,0,0,0,0,0.0,66.7,0.0,0,6.14
26,Rennes,75495,2011,2012,1(1),1,1.0,61,0,0,0,0,0.5,72.2,0.5,0,6.04
0,Lyon,71833,2012,2013,5,5,0.0,450,0,0,0,0,0.0,44.3,0.0,1,7.66
1,Lyon,9242,2012,2013,2,2,0.0,175,0,0,0,0,1.0,89.8,2.5,1,7.42
2,Lyon,79560,2012,2013,35,35,0.0,3134,3,0,9,1,0.5,88.0,1.7,3,7.28
3,Lyon,25604,2012,2013,2,2,0.0,180,0,0,0,0,0.0,72.4,0.0,0,7.18
4,Lyon,89931,2012,2013,25(1),25,1.0,2259,1,0,5,0,0.3,80.5,2.0,3,7.1
5,Lyon,2113,2012,2013,30(1),30,1.0,2501,2,7,5,0,1.0,82.3,0.5,3,7.07
6,Lyon,5369,2012,2013,7(5),7,5.0,724,5,0,0,0,1.6,80.5,0.4,1,7.03
7,Lyon,33630,2012,2013,14,14,0.0,1260,1,0,5,0,0.4,88.2,2.6,1,7.02
8,Lyon,79562,2012,2013,20(8),20,8.0,1804,7,6,5,0,1.6,74.2,0.6,3,7.02
9,Lyon,73078,2012,2013,27(4),27,4.0,2289,3,4,0,0,1.2,77.2,0.9,0,6.95
10,Lyon,2223,2012,2013,27,27,0.0,2326,1,1,2,0,0.3,82.1,1.0,0,6.95
11,Lyon,8006,2012,2013,15(3),15,3.0,1221,3,2,3,0,1.4,81.0,0.3,1,6.94
12,Lyon,17432,2012,2013,29(1),29,1.0,2573,0,1,3,1,0.2,84.0,1.2,0,6.93
13,Lyon,29106,2012,2013,18,18,0.0,1561,1,0,3,3,0.6,87.3,2.1,1,6.87
14,Lyon,14488,2012,2013,29(1),29,1.0,2576,0,0,3,1,0.1,84.5,0.9,0,6.82
15,Lyon,44755,2012,2013,17(10),17,10.0,1693,2,2,8,0,0.7,82.0,1.1,0,6.81
16,Lyon,14342,2012,2013,26(5),26,5.0,2266,11,2,2,0,2.6,81.6,0.6,1,6.81
17,Lyon,2446,2012,2013,31,31,0.0,2790,0,0,2,0,0.0,46.2,0.2,1,6.8
18,Lyon,14308,2012,2013,29(8),29,8.0,2607,16,4,1,0,2.8,75.1,1.0,3,6.77
19,Lyon,35958,2012,2013,2,2,0.0,180,0,0,0,0,0.0,84.2,1.0,0,6.74
20,Lyon,95423,2012,2013,10(4),10,4.0,835,1,1,2,0,1.0,74.9,0.4,0,6.73
21,Lyon,19663,2012,2013,5(12),5,12.0,596,1,0,0,0,0.6,87.1,0.3,0,6.36
22,Lyon,36641,2012,2013,2(3),2,3.0,200,0,1,0,0,0.4,72.7,0.8,0,6.34
23,Lyon,114168,2012,2013,3(13),3,13.0,324,0,1,4,0,0.8,77.8,0.3,0,6.34
24,Lyon,6890,2012,2013,8(7),8,7.0,722,1,1,1,0,0.7,76.3,0.6,0,6.32
25,Lyon,95422,2012,2013,0(7),0,7.0,142,0,0,0,0,0.0,84.1,0.1,0,6.18
26,Lyon,129827,2012,2013,0(1),0,1.0,8,0,0,0,0,0.0,100.0,0.0,0,6.17
27,Lyon,42248,2012,2013,0(1),0,1.0,18,0,0,0,0,0.0,80.0,1.0,0,6.17
28,Lyon,121849,2012,2013,0(4),0,4.0,38,0,0,0,0,0.0,75.0,0.0,0,6.03
29,Lyon,108585,2012,2013,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.0
30,Lyon,122366,2012,2013,0(3),0,3.0,47,0,0,1,0,0.7,87.5,0.0,0,5.96
0,Marseille,2132,2012,2013,25,25,0.0,2116,2,2,2,0,1.2,78.0,1.6,7,7.35
1,Marseille,30060,2012,2013,35,35,0.0,3111,9,3,4,1,2.5,79.4,2.7,3,7.31
2,Marseille,25931,2012,2013,2,2,0.0,180,0,0,0,0,0.0,88.2,2.0,0,7.29
3,Marseille,24929,2012,2013,37,37,0.0,3153,3,12,3,0,1.5,85.2,0.4,2,7.15
4,Marseille,22115,2012,2013,36,36,0.0,3205,1,1,5,0,0.4,78.0,1.4,1,7.14
5,Marseille,21073,2012,2013,15,15,0.0,1331,0,0,1,0,0.7,83.7,1.1,0,7.09
6,Marseille,3972,2012,2013,33,33,0.0,2927,2,3,2,1,0.6,79.4,1.7,2,7.06
7,Marseille,27079,2012,2013,16(1),16,1.0,1411,0,2,1,1,0.9,80.0,1.1,0,6.99
8,Marseille,18539,2012,2013,1,1,0.0,90,0,0,0,0,1.0,100.0,1.0,0,6.91
9,Marseille,43670,2012,2013,22(3),22,3.0,1993,0,0,0,1,0.4,86.2,1.6,0,6.91
10,Marseille,14239,2012,2013,28(3),28,3.0,2440,13,0,4,0,4.3,71.6,1.1,2,6.9
11,Marseille,43834,2012,2013,38,38,0.0,3404,0,0,5,0,0.2,89.9,1.0,0,6.88
12,Marseille,4835,2012,2013,20(5),20,5.0,1704,0,3,5,1,1.0,80.8,1.7,0,6.88
13,Marseille,29545,2012,2013,38,38,0.0,3420,0,0,4,0,0.0,57.1,0.1,5,6.84
14,Marseille,22797,2012,2013,20(6),20,6.0,1654,1,3,4,0,1.2,80.6,0.3,1,6.67
15,Marseille,67491,2012,2013,19(16),19,16.0,1963,7,0,6,1,1.2,86.5,0.4,1,6.63
16,Marseille,4172,2012,2013,8(3),8,3.0,756,1,0,0,0,0.5,86.2,1.2,0,6.62
17,Marseille,80519,2012,2013,11(2),11,2.0,870,0,0,1,1,0.1,82.2,0.6,0,6.5
18,Marseille,31793,2012,2013,5(9),5,9.0,444,0,0,0,0,0.6,84.4,0.5,0,6.39
19,Marseille,111968,2012,2013,3(12),3,12.0,454,0,0,1,0,0.0,78.2,0.6,0,6.3
20,Marseille,21809,2012,2013,4(10),4,10.0,405,0,1,1,0,0.6,74.8,0.6,0,6.27
21,Marseille,23054,2012,2013,2(12),2,12.0,412,1,1,0,0,1.2,78.6,0.5,0,6.2
22,Marseille,104244,2012,2013,0(7),0,7.0,30,0,0,0,0,0.0,79.2,0.1,0,6.12
23,Marseille,121865,2012,2013,0(1),0,1.0,17,0,0,1,0,0.0,100.0,0.0,0,5.97
24,Marseille,105040,2012,2013,0(1),0,1.0,24,0,0,0,0,0.0,50.0,0.0,0,5.86
0,Nice,69171,2012,2013,27(1),27,1.0,2457,3,1,2,1,0.6,86.5,2.0,1,7.1
1,Nice,44417,2012,2013,36,36,0.0,3240,0,4,8,0,0.4,73.9,1.9,2,7.1
2,Nice,11896,2012,2013,35,35,0.0,3013,2,3,3,0,1.0,80.5,1.7,3,7.07
3,Nice,90106,2012,2013,33(2),33,2.0,2909,9,7,6,0,1.6,76.0,0.7,4,7.06
4,Nice,18117,2012,2013,34,34,0.0,3060,5,2,7,0,1.0,81.8,2.4,3,7.05
5,Nice,34918,2012,2013,11(2),11,2.0,1029,0,0,0,0,0.0,62.8,0.2,2,6.89
6,Nice,29587,2012,2013,22(1),22,1.0,1936,3,0,9,0,1.4,84.6,1.4,1,6.89
7,Nice,14838,2012,2013,29,29,0.0,2350,19,2,6,0,2.0,74.8,0.4,1,6.8
8,Nice,93721,2012,2013,21(3),21,3.0,1897,5,1,2,1,1.8,75.3,0.6,0,6.76
9,Nice,98100,2012,2013,10(2),10,2.0,940,0,0,2,0,0.1,79.9,1.3,0,6.75
10,Nice,36745,2012,2013,26,26,0.0,2298,0,0,3,2,0.0,58.8,0.1,2,6.72
11,Nice,67929,2012,2013,12(1),12,1.0,1046,0,0,2,0,0.2,85.7,1.1,0,6.67
12,Nice,34070,2012,2013,10(3),10,3.0,911,1,0,3,0,0.7,82.6,1.4,0,6.66
13,Nice,42248,2012,2013,18(8),18,8.0,1552,0,3,2,0,0.9,71.1,0.4,0,6.65
14,Nice,22337,2012,2013,3,3,0.0,201,0,0,0,0,0.7,76.3,0.7,0,6.59
15,Nice,95424,2012,2013,8,8,0.0,680,0,1,0,0,0.1,78.0,0.1,0,6.58
16,Nice,34218,2012,2013,22(3),22,3.0,1986,0,2,2,0,0.0,76.4,1.1,0,6.57
17,Nice,26542,2012,2013,0(2),0,2.0,53,0,0,0,0,1.0,88.2,1.5,0,6.55
18,Nice,43684,2012,2013,5(3),5,3.0,412,0,0,1,0,1.3,80.6,1.1,0,6.55
19,Nice,23133,2012,2013,18(9),18,9.0,1693,1,1,3,0,0.4,82.1,0.4,0,6.54
20,Nice,22116,2012,2013,5(5),5,5.0,457,1,0,1,0,0.5,73.4,0.3,0,6.52
21,Nice,1841,2012,2013,14(10),14,10.0,1172,3,2,0,0,0.8,82.0,0.3,0,6.44
22,Nice,119822,2012,2013,3(12),3,12.0,447,3,0,1,0,0.7,70.9,0.1,0,6.3
23,Nice,101904,2012,2013,3(7),3,7.0,270,2,0,1,0,0.5,76.3,0.2,0,6.28
24,Nice,110269,2012,2013,0(4),0,4.0,102,0,0,0,0,0.5,89.3,0.0,0,6.26
25,Nice,125847,2012,2013,0(1),0,1.0,8,0,0,0,0,0.0,85.7,0.0,0,6.25
26,Nice,109812,2012,2013,4(23),4,23.0,657,0,2,2,1,0.5,71.3,0.1,0,6.2
27,Nice,120523,2012,2013,0(1),0,1.0,9,0,0,0,0,0.0,0.0,0.0,0,6.17
28,Nice,36641,2012,2013,1,1,0.0,82,0,0,0,0,0.0,0.0,0.0,0,6.07
29,Nice,90116,2012,2013,1(2),1,2.0,90,0,0,0,0,0.3,71.4,0.7,0,6.01
30,Nice,115835,2012,2013,0(2),0,2.0,14,0,0,0,0,0.0,85.7,0.0,0,6.0
31,Nice,34966,2012,2013,1,1,0.0,43,0,0,0,0,0.0,0.0,0.0,0,5.85
0,Paris Saint Germain,3281,2012,2013,33(1),33,1.0,2975,30,8,9,1,4.6,74.7,2.0,13,7.82
1,Paris Saint Germain,17778,2012,2013,35(2),35,2.0,3132,5,0,3,1,0.8,88.6,0.9,2,7.42
2,Paris Saint Germain,28550,2012,2013,22,22,0.0,1900,0,0,2,1,0.6,89.5,2.1,2,7.39
3,Paris Saint Germain,10132,2012,2013,22(2),22,2.0,2058,2,0,2,0,1.3,92.1,2.5,1,7.21
4,Paris Saint Germain,92508,2012,2013,9(1),9,1.0,741,0,3,1,0,2.4,84.5,0.9,0,7.21
5,Paris Saint Germain,4871,2012,2013,33,33,0.0,2935,2,3,2,0,0.6,87.7,1.2,1,7.2
6,Paris Saint Germain,29575,2012,2013,24(3),24,3.0,2140,2,0,3,1,0.4,91.6,3.1,0,7.15
7,Paris Saint Germain,14240,2012,2013,20(7),20,7.0,1882,0,3,1,0,0.4,84.6,1.3,2,7.15
8,Paris Saint Germain,41220,2012,2013,30(4),30,4.0,2489,4,7,2,0,1.6,77.3,0.2,0,7.06
9,Paris Saint Germain,22627,2012,2013,33,33,0.0,2929,0,0,2,1,0.0,64.7,0.0,2,7.06
10,Paris Saint Germain,4649,2012,2013,11(1),11,1.0,899,1,1,4,1,0.4,90.3,0.8,0,7.06
11,Paris Saint Germain,14195,2012,2013,5(4),5,4.0,506,1,4,2,0,1.2,72.5,0.4,0,7.06
12,Paris Saint Germain,1551,2012,2013,5(1),5,1.0,424,0,0,1,0,0.0,92.4,1.2,0,7.05
13,Paris Saint Germain,10407,2012,2013,24(6),24,6.0,2057,5,7,5,0,1.6,84.3,0.3,2,6.99
14,Paris Saint Germain,91961,2012,2013,23(4),23,4.0,1780,0,4,10,1,0.0,89.4,0.0,0,6.98
15,Paris Saint Germain,19664,2012,2013,4,4,0.0,360,0,0,0,0,0.0,77.8,0.0,0,6.98
16,Paris Saint Germain,92516,2012,2013,1(1),1,1.0,104,0,0,0,0,0.0,100.0,0.0,0,6.98
17,Paris Saint Germain,44178,2012,2013,17(5),17,5.0,1555,1,2,7,0,0.4,88.4,1.0,3,6.97
18,Paris Saint Germain,16844,2012,2013,25(3),25,3.0,2107,3,4,3,1,1.2,78.0,0.1,0,6.86
19,Paris Saint Germain,14116,2012,2013,16(12),16,12.0,1424,1,2,6,0,0.5,92.0,0.9,0,6.77
