,Unnamed: 0,player_number,name,Year_start,Year_end,Test points,Decision tree points,Random forest points,XGBoost points,Polynomial points,dt delta ponts,rf delta ponts,xgb delta ponts,pl delta ponts
719,719,104257,Arkadiusz Milik,2018,2019,6.43,6.475084745762713,6.4343,6.4107137,6.495564806177728,0.04508474576271304,0.004300000000000637,0.01928630000000009,0.06556480617772831
720,720,67206,José Callejón,2018,2019,6.85,6.808219178082194,6.8442,6.8655725,6.382274270467611,0.041780821917805966,0.005799999999999805,0.015572500000000211,0.4677257295323889
721,721,106931,Mário Rui,2018,2019,6.56,6.475084745762713,6.570099999999999,6.519065,6.297937528602226,0.08491525423728685,0.010099999999999554,0.04093499999999928,0.2620624713977735
722,722,83390,Lorenzo Insigne,2018,2019,6.61,6.965294117647061,6.875099999999999,6.8613,6.517221107757121,0.35529411764706076,0.26509999999999856,0.25129999999999963,0.09277889224287961
723,723,203436,Marko Rog,2018,2019,7.15,6.784204545454545,6.9484,6.862486,7.120062748434274,0.3657954545454549,0.2016,0.2875140000000007,0.029937251565726797
724,724,86512,Kevin Malcuit,2018,2019,6.76,6.982622950819673,6.906899999999999,6.894219,6.683847980436728,0.2226229508196731,0.1468999999999996,0.13421899999999987,0.07615201956327144
725,725,82144,Simone Verdi,2018,2019,6.4,6.690952380952384,6.801100000000003,6.817538,6.522501204055785,0.2909523809523833,0.40110000000000223,0.4175379999999995,0.12250120405578446
726,726,36745,David Ospina,2018,2019,7.12,6.433763440860217,6.545200000000001,6.559457,7.1310887574223685,0.6862365591397834,0.5747999999999989,0.560543,0.011088757422368367
727,727,11624,Orestis Karnezis,2018,2019,6.9,6.875714285714285,6.9090000000000025,6.9392433,6.841035983350609,0.024285714285715798,0.009000000000002117,0.03924329999999987,0.05896401664939166
728,728,98631,Nikola Maksimovic,2018,2019,6.91,6.781315789473684,6.7631,6.9141364,7.104348517443757,0.12868421052631618,0.14690000000000047,0.004136400000000151,0.19434851744375692
729,729,82438,Allan,2018,2019,7.49,7.192500000000001,7.130499999999997,7.247699,7.513208492225809,0.29749999999999943,0.35950000000000326,0.24230100000000032,0.023208492225808897
730,730,297577,Adam Ounas,2018,2019,7.54,7.400800000000001,7.351499999999998,7.462213,7.521684226768031,0.13919999999999888,0.1885000000000021,0.07778699999999983,0.018315773231969423
731,731,13475,Marek Hamsik,2018,2019,7.13,6.917692307692308,7.0631,7.089267,7.083448623896868,0.2123076923076921,0.06689999999999952,0.040732999999999464,0.04655137610313176
732,732,76921,Vlad Chiriches,2018,2019,6.72,6.808219178082194,6.832200000000004,6.8583775,6.699956723210031,0.08821917808219393,0.11220000000000407,0.13837749999999982,0.020043276789968978
733,733,241022,Alex Meret,2018,2019,6.81,6.900476190476189,6.806700000000001,6.763988,6.692674216605406,0.09047619047618927,0.0032999999999985263,0.046011999999999276,0.11732578339459376
734,734,255292,Sebastiano Luperto,2018,2019,7.1,6.917692307692308,7.056200000000002,7.0359197,7.2607128950301885,0.18230769230769184,0.0437999999999974,0.06408029999999965,0.16071289503018882
735,735,294044,Amadou Diawara,2018,2019,6.79,6.574358974358974,6.8043000000000005,6.808632,6.717506105143815,0.21564102564102594,0.014300000000000423,0.018632000000000204,0.07249389485618529
736,736,108345,Elseid Hysaj,2019,2020,6.15,6.203333333333331,6.142600000000005,6.1365013,6.186599934875758,0.05333333333333101,0.007399999999995188,0.013498700000000419,0.03659993487575797
737,737,122469,Giovanni Di Lorenzo,2019,2020,6.92,6.692588235294116,6.883200000000001,6.858173,7.037380206407359,0.22741176470588353,0.03679999999999861,0.061827000000000076,0.11738020640735947
738,738,82438,Allan,2019,2020,6.7,7.008888888888891,6.895000000000001,6.771672,6.403163510021064,0.308888888888891,0.19500000000000117,0.07167199999999951,0.2968364899789364
739,739,98631,Nikola Maksimovic,2019,2020,6.53,6.203333333333331,6.389999999999997,6.4299703,6.679951959397995,0.3266666666666689,0.14000000000000323,0.10002970000000033,0.14995195939799455
740,740,83390,Lorenzo Insigne,2019,2020,6.97,6.860833333333336,6.985800000000004,6.942529,6.997517768218495,0.10916666666666419,0.015800000000004033,0.027470999999999357,0.027517768218495497
741,741,70149,Kostas Manolas,2019,2020,6.58,6.717297297297296,6.649,6.5736327,6.964802726901822,0.13729729729729634,0.06899999999999995,0.006367299999999965,0.38480272690182193
742,742,23100,Dries Mertens,2019,2020,6.71,6.614069767441863,6.617799999999999,6.6832643,6.579876619257541,0.09593023255813726,0.09220000000000095,0.026735699999999696,0.1301233807424591
743,743,67206,José Callejón,2019,2020,6.59,6.275555555555555,6.389500000000003,6.3847284,6.597372850405336,0.31444444444444475,0.20049999999999724,0.20527159999999967,0.0073728504053365285
744,744,104257,Arkadiusz Milik,2019,2020,6.68,6.991470588235295,6.774099999999997,6.72777,6.753347470535587,0.31147058823529505,0.09409999999999741,0.04776999999999987,0.07334747053558743
745,745,118169,Piotr Zielinski,2019,2020,6.35,6.614069767441863,6.474899999999999,6.457902,6.289334308014772,0.26406976744186306,0.12489999999999934,0.10790200000000016,0.06066569198522753
746,746,133886,Diego Demme,2019,2020,6.61,6.787166666666666,6.789300000000001,6.73655,6.619719723656938,0.17716666666666558,0.17930000000000046,0.12654999999999994,0.009719723656937518
747,747,241022,Alex Meret,2019,2020,6.8,6.992183908045978,7.042399999999998,7.0825977,6.897161029978585,0.19218390804597796,0.24239999999999817,0.2825977000000002,0.09716102997858478
748,748,36745,David Ospina,2019,2020,7.02,6.9719444444444445,7.0231,6.9980206,7.238684674901531,0.048055555555555074,0.003100000000000769,0.021979399999999316,0.21868467490153165
749,749,318511,Hirving Lozano,2019,2020,7.19,6.965294117647061,6.963400000000002,7.0322094,7.149124626698495,0.2247058823529393,0.22659999999999858,0.15779060000000023,0.040875373301505036
750,750,106931,Mário Rui,2019,2020,6.18,6.68846153846154,6.403099999999999,6.290416,6.186176121403953,0.5084615384615399,0.22309999999999963,0.11041599999999985,0.006176121403953516
751,751,86512,Kevin Malcuit,2019,2020,6.22,6.3625,6.248600000000002,6.246394,6.123235180632583,0.14250000000000007,0.028600000000002623,0.026393999999999807,0.09676481936741688
752,752,13361,Fernando Llorente,2019,2020,7.02,7.138260869565213,7.0991999999999935,7.023172,6.7305596232375855,0.11826086956521387,0.07919999999999394,0.0031720000000001747,0.2894403767624141
753,753,112210,Amin Younes,2019,2020,6.43,6.692588235294116,6.648899999999998,6.661166,6.318976125858383,0.2625882352941167,0.21889999999999787,0.23116599999999998,0.1110238741416163
754,754,82062,Faouzi Ghoulam,2019,2020,7.4,7.216538461538461,7.316599999999995,7.2759776,7.419707420785427,0.18346153846153967,0.08340000000000547,0.12402240000000031,0.01970742078542642
755,755,111892,Stanislav Lobotka,2019,2020,5.97,6.0805,6.133399999999998,6.0961947,6.105362998293045,0.11050000000000004,0.16339999999999844,0.1261947000000001,0.13536299829304532
756,756,255292,Sebastiano Luperto,2019,2020,6.34,6.797999999999999,6.751400000000001,6.7547154,6.422837373996286,0.4579999999999993,0.4114000000000013,0.4147154000000004,0.08283737399628599
757,757,339579,Eljif Elmas,2019,2020,6.71,6.690952380952384,6.651300000000003,6.575054,6.970610682748244,0.019047619047616315,0.05869999999999731,0.13494600000000023,0.2606106827482444
758,758,90880,Kalidou Koulibaly,2019,2020,6.55,6.58162601626016,6.607,6.591329,6.478494917144436,0.03162601626016048,0.057000000000000384,0.04132900000000017,0.07150508285556345
759,759,36745,David Ospina,2020,2021,6.39,6.475084745762713,6.508099999999997,6.5624146,6.172977923030776,0.08508474576271308,0.11809999999999743,0.17241460000000064,0.21702207696922393
760,760,408821,Antonio Cioffi,2020,2021,6.31,6.426938775510204,6.370900000000003,6.397108,6.243702162820519,0.1169387755102047,0.06090000000000373,0.08710800000000063,0.0662978371794809
761,761,118169,Piotr Zielinski,2020,2021,7.01,7.216538461538461,7.222800000000006,7.1204944,6.941582396717908,0.2065384615384609,0.21280000000000587,0.11049440000000033,0.06841760328209201
762,762,83390,Lorenzo Insigne,2020,2021,6.26,6.1739622641509415,6.196949999999999,6.1878686,6.224719392312636,0.08603773584905827,0.0630500000000005,0.07213139999999996,0.03528060768736374
763,763,23100,Dries Mertens,2020,2021,6.17,6.426938775510204,6.240200000000002,6.227926,6.069942944375432,0.2569387755102044,0.07020000000000248,0.057926000000000144,0.10005705562456768
764,764,295358,Amir Rrahmani,2020,2021,5.6,6.381315789473685,6.243300000000001,6.257641,5.573940487853874,0.7813157894736857,0.6433000000000018,0.6576409999999999,0.026059512146125563
765,765,122469,Giovanni Di Lorenzo,2020,2021,6.68,6.67875,6.854199999999994,6.81167,6.867095762433604,0.0012499999999997513,0.17419999999999458,0.13167000000000062,0.18709576243360448
766,766,318511,Hirving Lozano,2020,2021,5.97,6.0805,6.059408333333328,6.057047,5.982430541629625,0.11050000000000004,0.08940833333332865,0.0870470000000001,0.01243054162962487
767,767,133886,Diego Demme,2020,2021,6.94,6.67875,6.625400000000003,6.650089,6.803356111580611,0.2612500000000004,0.31459999999999777,0.28991100000000003,0.13664388841938901
768,768,108345,Elseid Hysaj,2020,2021,6.99,7.368999999999998,6.997799999999997,7.0216174,6.90790127224961,0.3789999999999978,0.0077999999999969205,0.03161740000000002,0.08209872775038995
769,769,122683,Matteo Politano,2020,2021,6.25,6.1739622641509415,6.154099999999997,6.1942954,6.226712034657381,0.07603773584905849,0.09590000000000298,0.055704600000000326,0.02328796534261901
770,770,135211,Tiemoué Bakayoko,2020,2021,6.65,6.574358974358974,6.642100000000002,6.7737355,6.5925434464393655,0.07564102564102626,0.007899999999998464,0.12373549999999955,0.05745655356063484
771,771,241022,Alex Meret,2020,2021,5.41,6.782916666666668,6.733200000000007,6.637001,5.512397802202584,1.3729166666666677,1.323200000000007,1.2270009999999996,0.10239780220258421
772,772,298510,Victor Osimhen,2020,2021,6.91,6.614069767441863,6.598599999999999,6.690592,6.951882598724565,0.29593023255813744,0.3114000000000008,0.2194080000000005,0.041882598724565234
773,773,106931,Mário Rui,2020,2021,6.52,6.782250000000002,6.8049,6.7286367,6.375041552515505,0.26225000000000254,0.2849000000000004,0.20863670000000045,0.1449584474844947
774,774,122296,Andrea Petagna,2020,2021,6.26,6.426938775510204,6.5123000000000015,6.5037947,6.370812785903771,0.16693877551020453,0.25230000000000175,0.24379470000000047,0.11081278590377153
775,775,98631,Nikola Maksimovic,2020,2021,6.62,6.574358974358974,6.4374999999999964,6.3843956,6.85823302115366,0.04564102564102601,0.18250000000000366,0.23560439999999971,0.2382330211536603
776,776,339579,Eljif Elmas,2020,2021,7.09,6.67875,6.702599999999998,6.7234693,7.104675281506657,0.4112499999999999,0.3874000000000022,0.3665307000000002,0.014675281506657534
777,777,70149,Kostas Manolas,2020,2021,6.66,6.784204545454545,6.878000000000001,6.8957195,6.498322570676349,0.12420454545454529,0.21800000000000086,0.23571950000000008,0.16167742932365137
778,778,111892,Stanislav Lobotka,2020,2021,7.0,6.995151515151515,6.876000000000001,6.8162847,7.043587919111807,0.00484848484848488,0.12399999999999878,0.18371530000000025,0.043587919111806706
779,779,82062,Faouzi Ghoulam,2020,2021,7.01,6.0805,6.110600000000001,6.224137,7.147563325167126,0.9295,0.8993999999999991,0.785863,0.13756332516712622
780,780,90880,Kalidou Koulibaly,2020,2021,6.71,6.8459090909090925,6.7352000000000025,6.707605,6.75549931992558,0.13590909090909253,0.025200000000002554,0.002394999999999925,0.04549931992557976
781,781,4500,Morgan De Sanctis,2014,2015,6.52,6.58162601626016,6.549099999999999,6.5405912,6.509285280852479,0.06162601626016073,0.02909999999999968,0.020591200000000143,0.010714719147520313
782,782,34190,Mapou Yanga-Mbiwa,2014,2015,6.12,6.203333333333331,6.150800000000003,6.177833,6.056428919992455,0.08333333333333126,0.030800000000002825,0.05783299999999958,0.06357108000754508
783,783,93700,Leandro Paredes,2014,2015,6.28,6.1739622641509415,6.1656,6.256868,6.371329879526043,0.10603773584905873,0.11439999999999984,0.023132000000000374,0.0913298795260431
784,784,21499,José Holebas,2014,2015,7.06,6.574358974358974,6.7148,6.938774,7.164058363684259,0.4856410256410255,0.3451999999999993,0.12122599999999917,0.1040583636842598
785,785,101596,Alessandro Florenzi,2014,2015,6.88,6.9719444444444445,7.043599999999998,6.9936414,6.93675663769921,0.0919444444444446,0.16359999999999797,0.11364139999999967,0.05675663769920991
786,786,68034,Adem Ljajic,2014,2015,6.72,6.982622950819673,6.9815,6.984393,6.523704080757663,0.26262295081967313,0.26149999999999984,0.2643930000000001,0.19629591924233658
787,787,183,Francesco Totti,2014,2015,7.16,6.982622950819673,6.983800000000006,7.0360274,7.216399667270978,0.17737704918032726,0.17619999999999436,0.1239726000000001,0.05639966727097789
788,788,148546,Lorenzo Pellegrini,2014,2015,6.47,6.574358974358974,6.575299999999996,6.573167,6.425941749344179,0.10435897435897434,0.10529999999999617,0.10316700000000001,0.04405825065582114
789,789,2664,Seydou Keita,2014,2015,6.84,6.992183908045978,7.012399999999997,7.0286403,6.718763198543208,0.15218390804597792,0.172399999999997,0.18864030000000032,0.12123680145679216
790,790,17740,Gervinho,2014,2015,7.29,7.155526315789473,7.194499999999998,7.289744,7.325191633171319,0.1344736842105272,0.09550000000000214,0.000256000000000256,0.035191633171319125
791,791,8007,Maicon,2014,2015,6.69,6.690952380952384,6.610399999999999,6.5149007,6.546921646653842,0.0009523809523832583,0.079600000000001,0.1750993000000003,0.1430783533461586
792,792,13356,Federico Balzaretti,2014,2015,6.91,6.614069767441863,6.663200000000004,6.627861,6.832511758038237,0.29593023255813744,0.2467999999999959,0.2821389999999999,0.0774882419617633
793,793,14636,Nicolás Spolli,2014,2015,6.53,6.433763440860217,6.5165,6.412741,6.449255930301362,0.09623655913978357,0.013500000000000512,0.11725900000000067,0.08074406969863812
794,794,23567,Vasilis Torosidis,2014,2015,6.6,6.733636363636363,6.696999999999998,6.7383256,6.70716975921987,0.13363636363636378,0.09699999999999864,0.13832559999999994,0.10716975921986993
795,795,342,Ashley Cole,2014,2015,6.06,6.3625,6.241699999999998,6.2154174,6.025642047831555,0.3025000000000002,0.18169999999999842,0.15541740000000015,0.034357952168444506
796,796,27909,Seydou Doumbia,2014,2015,6.93,7.056964285714287,7.1124,7.0975103,6.902692539404387,0.12696428571428697,0.18240000000000034,0.1675103,0.02730746059561273
797,797,44643,Davide Astori,2014,2015,7.12,6.787166666666666,6.873300000000001,6.9067993,7.106842584510153,0.3328333333333342,0.2466999999999988,0.2132006999999998,0.013157415489847502
798,798,77397,Lukasz Skorupski,2014,2015,7.45,6.787166666666666,6.8948,7.080175,7.671573975742243,0.6628333333333343,0.5552000000000001,0.3698250000000005,0.2215739757422428
799,799,35954,Kevin Strootman,2014,2015,6.71,6.433763440860217,6.618899999999999,6.4532137,6.560932754051356,0.2762365591397833,0.09110000000000085,0.2567862999999999,0.14906724594864418
800,800,97452,Juan Iturbe,2014,2015,7.08,6.995151515151515,7.0303,6.9872746,7.214756552466214,0.08484848484848495,0.04969999999999963,0.09272539999999996,0.13475655246621354
801,801,30226,Miralem Pjanic,2014,2015,7.34,7.008888888888891,7.045499999999999,7.1168585,7.557686558195865,0.3311111111111087,0.2945000000000011,0.22314149999999966,0.21768655819586513
802,802,244301,Daniele Verde,2014,2015,7.39,7.056964285714287,7.1019,6.9836164,7.410102505668154,0.333035714285713,0.2881,0.40638359999999984,0.02010250566815408
803,803,135057,Antonio Sanabria,2014,2015,7.2,6.965294117647061,7.1156000000000015,7.104889,7.143690038412588,0.2347058823529391,0.0843999999999987,0.09511100000000017,0.05630996158741208
804,804,52380,Radja Nainggolan,2014,2015,6.92,6.68846153846154,6.658399999999997,6.7356257,6.904135926648074,0.23153846153846036,0.26160000000000316,0.1843743,0.015864073351925967
805,805,5202,Daniele De Rossi,2014,2015,6.95,6.900476190476189,7.064300000000002,7.012405,6.925855847538903,0.0495238095238113,0.11430000000000184,0.062405000000000044,0.0241441524610968
806,806,70149,Kostas Manolas,2014,2015,7.07,6.965294117647061,7.001999999999998,7.05766,7.084719681298441,0.1047058823529392,0.06800000000000228,0.012340000000000018,0.014719681298441145
807,807,300624,Marco Tumminello,2015,2016,6.96,6.784204545454545,6.931000000000006,6.8736014,7.042114455045641,0.17579545454545453,0.028999999999993697,0.08639859999999988,0.08211445504564097
808,808,89925,Lucas Digne,2015,2016,6.95,6.965294117647061,6.893900000000005,7.0242815,7.333978385269713,0.0152941176470609,0.056099999999995376,0.07428149999999967,0.38397838526971295
809,809,101596,Alessandro Florenzi,2015,2016,7.48,7.008888888888891,7.0613,7.2154984,7.547235223984669,0.47111111111110926,0.4187000000000003,0.2645016,0.0672352239846683
810,810,70087,Stephan El Shaarawy,2015,2016,6.56,6.614069767441863,6.567799999999998,6.5032988,6.694612191515002,0.05406976744186309,0.007799999999998697,0.05670120000000001,0.1346121915150027
811,811,70149,Kostas Manolas,2015,2016,7.57,7.645384615384614,7.589899999999999,7.6534076,7.54277967579157,0.07538461538461405,0.01989999999999892,0.08340760000000014,0.02722032420843057
