,Team,player_number,Year_start,Year_end,key_passes_per_game,passes_per_game,crosses_per_game,long_ball_per_game,through_balls_per_game
23,Villarreal,75468,2010,2011,0.0,10.2,0.0,0.0,0.0
24,Villarreal,26298,2010,2011,0.0,1.7,0.0,0.0,0.3
25,Villarreal,79914,2010,2011,0.0,52.0,0.0,4.0,0.0
26,Villarreal,44425,2010,2011,0.4,12.8,0.5,1.3,0.0
27,Villarreal,14144,2010,2011,0.0,3.0,0.0,0.0,0.0
0,Atletico Madrid,21501,2011,2012,1.2,35.1,0.5,1.3,0.2
1,Atletico Madrid,10053,2011,2012,2.1,54.2,1.7,5.8,0.1
2,Atletico Madrid,10332,2011,2012,0.8,33.1,0.6,1.6,0.0
3,Atletico Madrid,26059,2011,2012,0.2,32.7,0.0,3.9,0.0
4,Atletico Madrid,7417,2011,2012,2.5,47.0,1.3,2.9,0.4
5,Atletico Madrid,22152,2011,2012,1.1,37.9,1.0,1.4,0.1
6,Atletico Madrid,80764,2011,2012,1.2,22.7,0.6,1.6,0.1
7,Atletico Madrid,18701,2011,2012,1.0,21.0,0.0,0.4,0.1
8,Atletico Madrid,14089,2011,2012,0.9,22.8,0.1,0.1,0.1
9,Atletico Madrid,43990,2011,2012,0.7,14.9,0.4,0.2,0.1
10,Atletico Madrid,6176,2011,2012,2.1,25.5,0.6,1.2,0.5
11,Atletico Madrid,35771,2011,2012,0.1,29.8,0.0,2.9,0.0
12,Atletico Madrid,9253,2011,2012,0.0,28.5,0.0,1.0,0.0
13,Atletico Madrid,32860,2011,2012,2.0,16.0,1.0,2.0,0.0
14,Atletico Madrid,22504,2011,2012,0.1,33.6,0.0,4.6,0.0
15,Atletico Madrid,32273,2011,2012,0.1,22.2,0.1,1.7,0.1
16,Atletico Madrid,81928,2011,2012,0.5,10.9,0.1,0.5,0.1
17,Atletico Madrid,19177,2011,2012,0.3,40.6,0.0,4.5,0.0
18,Atletico Madrid,18277,2011,2012,0.6,34.8,0.0,3.0,0.0
19,Atletico Madrid,109228,2011,2012,0.0,0.0,0.0,0.0,0.0
20,Atletico Madrid,32258,2011,2012,0.0,27.0,0.0,9.5,0.0
21,Atletico Madrid,43982,2011,2012,0.9,34.2,0.4,1.1,0.0
22,Atletico Madrid,73798,2011,2012,0.0,20.5,0.0,5.8,0.0
23,Atletico Madrid,8128,2011,2012,0.4,43.2,0.0,3.5,0.1
0,Barcelona,11119,2011,2012,2.5,63.8,0.4,1.4,1.5
1,Barcelona,5780,2011,2012,1.6,71.4,1.1,2.8,0.2
2,Barcelona,9486,2011,2012,1.2,57.7,0.1,2.2,0.6
3,Barcelona,8040,2011,2012,1.4,62.5,0.3,2.6,0.7
4,Barcelona,2302,2011,2012,2.0,90.9,0.8,6.9,0.6
5,Barcelona,13471,2011,2012,0.5,43.7,0.5,1.6,0.1
6,Barcelona,25244,2011,2012,1.0,27.4,0.3,0.5,0.3
7,Barcelona,44055,2011,2012,0.8,25.4,0.2,0.3,0.2
8,Barcelona,74939,2011,2012,1.2,73.1,0.4,3.6,0.3
9,Barcelona,6646,2011,2012,0.4,62.5,0.2,3.8,0.1
10,Barcelona,91580,2011,2012,1.0,32.4,1.0,0.1,0.1
11,Barcelona,6319,2011,2012,0.8,17.9,0.0,0.3,0.3
12,Barcelona,91387,2011,2012,0.3,32.4,0.6,0.7,0.0
13,Barcelona,44721,2011,2012,0.6,72.6,0.0,4.5,0.1
14,Barcelona,2664,2011,2012,0.3,41.6,0.0,1.9,0.2
15,Barcelona,74938,2011,2012,0.0,71.0,0.0,4.0,0.0
16,Barcelona,1320,2011,2012,0.2,44.0,0.1,2.0,0.0
17,Barcelona,91800,2011,2012,0.3,10.4,0.0,0.3,0.0
18,Barcelona,98317,2011,2012,0.0,4.0,0.0,0.0,0.0
19,Barcelona,12712,2011,2012,0.0,46.6,0.0,4.4,0.0
20,Barcelona,12480,2011,2012,0.5,21.3,0.0,0.5,0.0
21,Barcelona,7415,2011,2012,0.1,67.2,0.0,7.2,0.0
22,Barcelona,82598,2011,2012,0.0,52.0,0.0,5.0,0.0
23,Barcelona,14191,2011,2012,0.0,26.7,0.0,4.3,0.0
24,Barcelona,83686,2011,2012,0.0,24.0,0.0,1.0,0.0
25,Barcelona,75177,2011,2012,0.0,5.0,0.0,0.0,0.0
26,Barcelona,4871,2011,2012,0.3,38.4,0.1,1.3,0.0
27,Barcelona,90782,2011,2012,3.0,59.0,0.0,1.0,0.0
28,Barcelona,9484,2011,2012,0.1,21.9,0.0,4.5,0.0
0,Real Madrid,13756,2011,2012,2.9,46.8,1.3,2.1,0.6
1,Real Madrid,23110,2011,2012,1.9,28.1,1.0,2.1,0.6
2,Real Madrid,5583,2011,2012,1.6,37.0,0.6,1.1,0.5
3,Real Madrid,4961,2011,2012,1.8,78.0,0.7,9.3,0.2
4,Real Madrid,19729,2011,2012,0.8,18.7,0.1,1.0,0.1
5,Real Madrid,14296,2011,2012,1.2,26.7,0.1,0.9,0.3
6,Real Madrid,3577,2011,2012,1.4,29.1,0.4,1.3,0.4
7,Real Madrid,20241,2011,2012,1.4,55.6,0.4,3.0,0.3
8,Real Madrid,9909,2011,2012,0.6,58.2,0.2,5.8,0.1
9,Real Madrid,11104,2011,2012,0.6,46.4,0.2,2.1,0.1
10,Real Madrid,20592,2011,2012,0.8,32.1,0.2,1.3,0.2
11,Real Madrid,13764,2011,2012,0.5,36.5,0.0,1.4,0.1
12,Real Madrid,23758,2011,2012,0.4,28.9,0.2,2.8,0.1
13,Real Madrid,6666,2011,2012,0.4,44.5,0.0,3.1,0.3
14,Real Madrid,91213,2011,2012,0.0,4.0,0.0,0.0,0.0
15,Real Madrid,23285,2011,2012,0.0,14.0,0.0,2.0,0.0
16,Real Madrid,5474,2011,2012,0.8,19.8,0.4,0.8,0.0
17,Real Madrid,2776,2011,2012,0.0,19.2,0.0,5.3,0.0
18,Real Madrid,106028,2011,2012,0.0,7.0,0.0,0.0,0.0
19,Real Madrid,67206,2011,2012,0.3,13.2,0.1,0.6,0.1
20,Real Madrid,10105,2011,2012,0.3,49.8,0.0,6.8,0.0
21,Real Madrid,18285,2011,2012,0.5,42.4,0.2,3.0,0.0
22,Real Madrid,14176,2011,2012,0.5,33.3,0.3,2.3,0.0
23,Real Madrid,93206,2011,2012,0.0,38.6,0.0,4.1,0.0
24,Real Madrid,12575,2011,2012,0.3,28.5,0.0,1.8,0.0
0,Sevilla,9446,2011,2012,2.5,36.5,2.2,1.4,0.3
1,Sevilla,22732,2011,2012,2.0,31.6,0.8,3.2,0.3
2,Sevilla,6176,2011,2012,1.7,28.5,1.3,2.5,0.5
3,Sevilla,23757,2011,2012,1.3,22.3,0.1,0.8,0.3
4,Sevilla,91214,2011,2012,0.7,18.3,0.5,1.6,0.1
5,Sevilla,31388,2011,2012,0.9,21.1,0.8,0.4,0.1
6,Sevilla,47,2011,2012,0.7,22.7,0.0,0.9,0.0
7,Sevilla,6111,2011,2012,1.3,34.2,0.8,3.4,0.3
8,Sevilla,86793,2011,2012,0.8,26.4,0.3,1.2,0.1
9,Sevilla,4387,2011,2012,0.6,44.1,0.4,2.7,0.1
10,Sevilla,14265,2011,2012,0.7,17.3,0.4,0.5,0.1
11,Sevilla,113275,2011,2012,0.0,2.0,0.0,0.0,0.0
12,Sevilla,9255,2011,2012,1.0,41.0,0.0,4.0,0.0
13,Sevilla,2602,2011,2012,0.0,32.5,0.0,10.6,0.0
14,Sevilla,112224,2011,2012,0.0,19.4,0.0,0.4,0.0
15,Sevilla,16374,2011,2012,0.2,14.1,0.2,0.6,0.0
16,Sevilla,7905,2011,2012,0.0,44.2,0.0,3.7,0.0
17,Sevilla,29908,2011,2012,0.3,37.5,0.0,3.5,0.0
18,Sevilla,29390,2011,2012,0.5,51.7,0.0,5.9,0.0
19,Sevilla,73861,2011,2012,0.0,2.0,0.0,0.0,0.0
20,Sevilla,25644,2011,2012,0.0,27.0,0.0,9.2,0.0
21,Sevilla,44486,2011,2012,0.4,38.6,0.5,1.6,0.1
22,Sevilla,34524,2011,2012,0.1,41.8,0.3,3.8,0.0
23,Sevilla,2494,2011,2012,0.2,44.0,0.0,4.8,0.0
24,Sevilla,85077,2011,2012,0.6,9.4,0.2,0.2,0.0
25,Sevilla,30635,2011,2012,0.9,38.4,0.6,1.6,0.0
26,Sevilla,37001,2011,2012,0.5,8.2,0.0,0.2,0.0
27,Sevilla,25485,2011,2012,0.0,7.3,0.3,1.3,0.0
0,Valencia,22033,2011,2012,1.0,30.0,0.2,2.3,0.5
1,Valencia,44288,2011,2012,0.9,35.2,0.5,1.4,0.1
2,Valencia,34239,2011,2012,1.0,26.7,0.5,0.7,0.2
3,Valencia,5881,2011,2012,0.8,32.0,0.9,1.7,0.0
4,Valencia,29571,2011,2012,1.1,29.0,0.9,1.7,0.2
5,Valencia,18275,2011,2012,1.0,17.1,0.1,0.3,0.2
6,Valencia,42834,2011,2012,1.1,49.3,1.1,4.2,0.3
7,Valencia,6687,2011,2012,0.8,35.4,0.8,1.9,0.0
8,Valencia,23062,2011,2012,0.4,10.8,0.3,0.2,0.0
9,Valencia,44189,2011,2012,0.7,29.7,0.5,2.0,0.1
10,Valencia,26877,2011,2012,0.3,46.5,0.1,6.0,0.0
11,Valencia,9294,2011,2012,0.7,11.8,0.1,0.2,0.1
12,Valencia,23957,2011,2012,0.7,28.6,0.5,1.6,0.1
13,Valencia,33724,2011,2012,2.0,76.2,0.8,6.2,0.8
14,Valencia,35202,2011,2012,0.2,49.8,0.0,7.1,0.0
15,Valencia,14085,2011,2012,0.8,31.4,0.8,1.5,0.1
16,Valencia,28186,2011,2012,1.3,48.8,1.1,5.1,0.0
17,Valencia,879,2011,2012,0.5,42.8,0.0,3.5,0.2
18,Valencia,30641,2011,2012,0.0,33.4,0.0,10.3,0.0
19,Valencia,95953,2011,2012,0.3,1.0,0.0,0.0,0.0
20,Valencia,14525,2011,2012,0.3,37.7,0.1,3.1,0.0
21,Valencia,106894,2011,2012,0.1,11.1,0.1,0.6,0.0
22,Valencia,22167,2011,2012,0.2,31.6,0.0,2.1,0.1
23,Valencia,10110,2011,2012,0.2,41.6,0.1,4.7,0.0
24,Valencia,33866,2011,2012,0.0,27.3,0.0,7.6,0.0
25,Valencia,79558,2011,2012,0.2,53.1,0.0,5.7,0.0
0,Villarreal,19112,2011,2012,2.1,51.3,1.2,3.5,0.5
1,Villarreal,9460,2011,2012,1.3,33.5,0.3,1.2,0.3
2,Villarreal,4674,2011,2012,0.6,37.4,0.4,1.6,0.0
3,Villarreal,24650,2011,2012,0.7,22.6,0.3,0.5,0.2
4,Villarreal,14546,2011,2012,0.5,14.6,0.0,0.2,0.1
5,Villarreal,14231,2011,2012,0.8,69.9,0.1,5.4,0.1
6,Villarreal,2339,2011,2012,0.4,25.2,0.0,1.3,0.2
7,Villarreal,14063,2011,2012,0.1,32.3,0.0,2.8,0.0
8,Villarreal,91574,2011,2012,0.3,17.1,0.0,0.8,0.2
9,Villarreal,87098,2011,2012,0.5,6.5,0.0,0.2,0.1
10,Villarreal,79913,2011,2012,1.0,42.3,0.6,1.2,0.2
11,Villarreal,9580,2011,2012,0.8,40.8,0.5,2.8,0.0
12,Villarreal,9866,2011,2012,0.6,9.5,0.0,0.2,0.0
13,Villarreal,82083,2011,2012,0.4,9.4,0.2,0.4,0.1
14,Villarreal,9426,2011,2012,0.0,15.7,0.0,3.7,0.0
15,Villarreal,10445,2011,2012,0.0,24.2,0.0,6.6,0.0
16,Villarreal,80758,2011,2012,0.0,3.5,0.0,0.5,0.0
17,Villarreal,79936,2011,2012,0.0,6.5,0.0,0.0,0.0
18,Villarreal,13802,2011,2012,0.8,21.3,0.3,0.6,0.1
19,Villarreal,9578,2011,2012,0.0,32.2,0.0,3.8,0.0
20,Villarreal,28785,2011,2012,0.7,17.4,0.5,0.3,0.0
21,Villarreal,69965,2011,2012,0.7,39.2,0.7,1.3,0.3
22,Villarreal,75468,2011,2012,0.1,40.4,0.3,0.9,0.0
23,Villarreal,19087,2011,2012,0.9,28.7,0.7,1.5,0.1
24,Villarreal,79909,2011,2012,0.4,33.1,0.3,1.0,0.0
25,Villarreal,61014,2011,2012,0.2,37.6,0.0,3.5,0.0
26,Villarreal,101238,2011,2012,0.5,20.0,0.0,0.5,0.5
27,Villarreal,44425,2011,2012,1.2,14.7,0.2,1.2,0.0
0,Atletico Madrid,80764,2012,2013,2.4,41.6,2.2,2.1,0.2
1,Atletico Madrid,24248,2012,2013,1.2,22.5,0.2,0.3,0.1
2,Atletico Madrid,21501,2012,2013,1.2,33.2,0.6,1.5,0.0
3,Atletico Madrid,10053,2012,2013,1.1,48.1,0.8,5.7,0.1
4,Atletico Madrid,10332,2012,2013,0.5,30.7,0.5,1.3,0.0
5,Atletico Madrid,26059,2012,2013,0.2,28.7,0.1,2.9,0.0
6,Atletico Madrid,22152,2012,2013,1.0,40.6,0.6,1.6,0.0
7,Atletico Madrid,22504,2012,2013,0.2,26.0,0.0,3.0,0.0
8,Atletico Madrid,11386,2012,2013,0.4,18.3,0.1,0.6,0.0
9,Atletico Madrid,14089,2012,2013,0.8,21.8,0.2,0.3,0.1
10,Atletico Madrid,19361,2012,2013,0.7,18.5,0.4,0.4,0.1
11,Atletico Madrid,44587,2012,2013,1.0,5.0,1.0,0.0,0.0
12,Atletico Madrid,26817,2012,2013,1.0,24.7,1.0,1.0,0.0
13,Atletico Madrid,2842,2012,2013,1.4,22.0,1.0,1.4,0.0
14,Atletico Madrid,109227,2012,2013,0.3,19.3,0.0,0.0,0.0
15,Atletico Madrid,19177,2012,2013,0.3,35.1,0.0,3.5,0.0
16,Atletico Madrid,18701,2012,2013,0.9,22.9,0.1,0.6,0.1
17,Atletico Madrid,115911,2012,2013,0.0,14.0,0.0,0.0,0.0
18,Atletico Madrid,13639,2012,2013,0.1,22.7,0.0,4.2,0.0
19,Atletico Madrid,28043,2012,2013,2.0,42.5,0.0,2.5,0.0
20,Atletico Madrid,93655,2012,2013,0.0,15.0,0.0,0.0,0.0
21,Atletico Madrid,113708,2012,2013,0.6,22.3,0.1,1.6,0.0
22,Atletico Madrid,112161,2012,2013,0.0,3.0,0.0,0.0,0.0
23,Atletico Madrid,32258,2012,2013,0.0,7.0,0.0,3.0,0.0
24,Atletico Madrid,43982,2012,2013,0.0,44.0,0.0,0.0,0.0
25,Atletico Madrid,73798,2012,2013,0.0,18.3,0.0,6.1,0.0
26,Atletico Madrid,8128,2012,2013,0.5,35.6,0.0,2.4,0.1
0,Barcelona,9486,2012,2013,1.4,72.4,0.1,2.7,0.6
1,Barcelona,11119,2012,2013,1.4,55.0,0.2,2.1,0.4
2,Barcelona,8040,2012,2013,1.6,70.8,0.2,4.3,0.6
3,Barcelona,25244,2012,2013,1.2,26.1,0.2,0.2,0.1
4,Barcelona,2302,2012,2013,1.5,96.2,0.6,7.8,0.3
5,Barcelona,5780,2012,2013,1.5,64.2,1.5,2.3,0.1
6,Barcelona,44055,2012,2013,0.8,42.0,0.2,0.6,0.1
7,Barcelona,6319,2012,2013,0.5,18.1,0.1,0.3,0.2
8,Barcelona,44288,2012,2013,0.7,73.0,0.3,1.9,0.1
9,Barcelona,91800,2012,2013,1.0,28.1,0.4,0.6,0.2
10,Barcelona,74939,2012,2013,0.8,65.2,0.2,4.9,0.4
11,Barcelona,91387,2012,2013,0.1,52.6,0.1,2.0,0.0
12,Barcelona,44721,2012,2013,0.3,75.3,0.0,4.2,0.0
13,Barcelona,13471,2012,2013,0.3,46.4,0.3,3.4,0.0
14,Barcelona,10599,2012,2013,0.3,71.5,0.0,3.5,0.1
15,Barcelona,1320,2012,2013,0.1,47.5,0.1,2.0,0.1
16,Barcelona,6646,2012,2013,0.2,29.4,0.2,1.4,0.0
17,Barcelona,98317,2012,2013,0.0,11.0,1.0,1.0,0.0
18,Barcelona,12712,2012,2013,0.3,62.8,0.0,4.7,0.0
19,Barcelona,7415,2012,2013,0.0,52.8,0.0,7.1,0.0
20,Barcelona,82598,2012,2013,0.3,25.0,0.0,2.7,0.0
21,Barcelona,14191,2012,2013,0.0,20.7,0.0,4.0,0.0
22,Barcelona,83686,2012,2013,0.1,28.0,0.0,3.4,0.0
23,Barcelona,90782,2012,2013,1.0,10.0,0.0,1.0,1.0
24,Barcelona,9484,2012,2013,0.0,20.9,0.0,5.0,0.0
0,Real Madrid,13756,2012,2013,2.8,36.9,1.3,1.3,0.5
1,Real Madrid,14296,2012,2013,1.4,23.5,0.1,0.7,0.2
2,Real Madrid,5583,2012,2013,1.9,31.9,0.3,0.6,0.3
3,Real Madrid,23110,2012,2013,1.4,29.9,0.6,2.3,0.5
4,Real Madrid,19729,2012,2013,0.8,19.0,0.2,1.2,0.1
5,Real Madrid,4961,2012,2013,1.8,65.6,0.7,6.3,0.3
6,Real Madrid,3577,2012,2013,1.3,23.1,0.4,0.4,0.2
7,Real Madrid,67206,2012,2013,0.7,16.5,0.1,0.4,0.1
8,Real Madrid,20874,2012,2013,1.7,46.1,0.8,3.4,0.4
9,Real Madrid,11104,2012,2013,0.7,40.9,0.2,1.4,0.0
10,Real Madrid,13764,2012,2013,0.8,34.8,0.1,1.1,0.2
11,Real Madrid,91213,2012,2013,0.3,12.5,0.2,0.2,0.0
12,Real Madrid,20592,2012,2013,0.7,31.6,0.4,1.4,0.1
13,Real Madrid,115916,2012,2013,1.0,17.0,0.0,0.0,0.0
14,Real Madrid,10105,2012,2013,0.3,38.6,0.0,4.4,0.1
15,Real Madrid,6666,2012,2013,0.2,35.9,0.0,2.3,0.0
16,Real Madrid,23285,2012,2013,0.0,17.0,0.0,4.7,0.0
17,Real Madrid,88526,2012,2013,1.0,47.0,0.0,4.0,1.0
18,Real Madrid,123232,2012,2013,0.0,3.0,0.0,0.0,0.0
19,Real Madrid,10445,2012,2013,0.0,26.7,0.0,9.4,0.0
20,Real Madrid,2776,2012,2013,0.1,21.0,0.0,6.2,0.0
21,Real Madrid,75526,2012,2013,0.0,41.0,0.0,13.0,0.0
22,Real Madrid,115997,2012,2013,0.0,0.0,0.0,0.0,0.0
23,Real Madrid,106875,2012,2013,0.2,28.9,0.1,1.7,0.0
24,Real Madrid,18285,2012,2013,0.5,36.5,0.0,3.0,0.0
25,Real Madrid,20241,2012,2013,1.3,41.4,0.6,2.4,0.3
26,Real Madrid,1832,2012,2013,0.6,44.0,0.2,1.8,0.0
27,Real Madrid,115996,2012,2013,0.0,6.0,0.0,0.0,0.0
28,Real Madrid,93206,2012,2013,0.3,28.1,0.1,2.7,0.0
29,Real Madrid,12575,2012,2013,0.2,33.6,0.1,3.5,0.0
30,Real Madrid,9909,2012,2013,0.7,58.8,0.1,6.6,0.2
0,Sevilla,22732,2012,2013,2.9,50.1,2.1,4.0,0.4
1,Sevilla,9446,2012,2013,2.1,34.2,1.4,1.5,0.1
2,Sevilla,6176,2012,2013,2.2,30.0,1.4,1.4,0.3
3,Sevilla,44486,2012,2013,0.7,31.8,0.5,1.1,0.0
4,Sevilla,29390,2012,2013,0.6,51.7,0.0,5.1,0.0
5,Sevilla,74682,2012,2013,0.6,23.7,0.3,0.7,0.0
6,Sevilla,113275,2012,2013,0.5,30.3,0.7,1.7,0.0
7,Sevilla,23757,2012,2013,1.1,23.3,0.1,0.9,0.1
8,Sevilla,4387,2012,2013,0.5,41.7,0.3,2.2,0.0
9,Sevilla,91978,2012,2013,0.3,34.1,0.0,1.9,0.1
10,Sevilla,33557,2012,2013,0.1,29.2,0.0,2.3,0.1
11,Sevilla,116215,2012,2013,0.0,3.5,0.0,0.0,0.0
12,Sevilla,2602,2012,2013,0.0,31.4,0.0,9.9,0.0
13,Sevilla,86793,2012,2013,0.4,6.4,0.2,0.2,0.0
14,Sevilla,33966,2012,2013,0.0,33.5,0.0,8.4,0.0
15,Sevilla,87525,2012,2013,1.0,20.3,0.7,1.0,0.0
16,Sevilla,10445,2012,2013,0.0,27.4,0.0,8.8,0.0
17,Sevilla,31388,2012,2013,0.8,17.7,0.7,0.4,0.1
18,Sevilla,7905,2012,2013,0.2,45.8,0.0,3.7,0.0
19,Sevilla,29908,2012,2013,0.3,37.5,0.0,3.8,0.0
20,Sevilla,14525,2012,2013,0.2,26.5,0.0,2.1,0.1
21,Sevilla,116218,2012,2013,0.0,2.0,0.0,0.0,0.0
22,Sevilla,102168,2012,2013,0.0,9.2,0.0,0.6,0.0
23,Sevilla,91214,2012,2013,0.6,22.4,0.4,1.2,0.0
24,Sevilla,34524,2012,2013,0.5,33.5,0.2,3.8,0.1
25,Sevilla,18004,2012,2013,0.0,26.0,0.0,7.0,0.0
26,Sevilla,14265,2012,2013,0.5,9.5,0.2,0.3,0.0
27,Sevilla,85100,2012,2013,0.3,8.7,0.0,0.7,0.0
28,Sevilla,37001,2012,2013,0.4,5.9,0.0,0.1,0.0
29,Sevilla,6111,2012,2013,0.5,29.7,0.3,2.2,0.0
0,Valencia,42834,2012,2013,1.5,43.7,1.1,5.4,0.4
1,Valencia,34239,2012,2013,1.4,25.1,0.6,0.9,0.1
2,Valencia,33724,2012,2013,1.5,42.6,0.6,2.1,0.5
3,Valencia,18275,2012,2013,0.9,19.8,0.1,0.5,0.1
4,Valencia,21019,2012,2013,0.9,34.8,0.8,1.8,0.0
5,Valencia,28186,2012,2013,1.4,49.1,0.5,4.6,0.2
6,Valencia,14386,2012,2013,0.8,37.1,0.6,1.2,0.0
7,Valencia,22033,2012,2013,1.0,28.5,0.1,0.8,0.4
8,Valencia,91304,2012,2013,0.9,20.9,0.3,0.2,0.2
9,Valencia,26877,2012,2013,0.2,37.3,0.0,4.5,0.1
10,Valencia,35958,2012,2013,0.6,22.9,0.8,0.3,0.0
11,Valencia,106894,2012,2013,1.2,13.5,0.4,0.2,0.0
12,Valencia,23062,2012,2013,1.6,18.0,0.9,0.3,0.1
13,Valencia,44189,2012,2013,0.9,22.2,0.4,1.1,0.2
14,Valencia,79558,2012,2013,0.2,29.2,0.0,2.7,0.0
15,Valencia,14085,2012,2013,0.5,23.3,0.6,0.6,0.0
16,Valencia,879,2012,2013,0.3,35.0,0.1,3.3,0.1
17,Valencia,30641,2012,2013,0.0,26.4,0.0,7.2,0.0
18,Valencia,17651,2012,2013,0.2,44.3,0.1,4.2,0.0
19,Valencia,5881,2012,2013,0.2,36.7,0.2,3.0,0.0
20,Valencia,5626,2012,2013,0.4,6.0,0.0,0.1,0.0
21,Valencia,10110,2012,2013,0.1,31.5,0.0,4.8,0.0
22,Valencia,33866,2012,2013,0.1,22.9,0.0,6.2,0.0
0,Atletico Madrid,80764,2013,2014,1.9,43.4,1.6,1.8,0.3
1,Atletico Madrid,10053,2013,2014,1.5,57.6,1.2,4.7,0.2
2,Atletico Madrid,18916,2013,2014,1.0,16.1,1.1,0.8,0.1
3,Atletico Madrid,21501,2013,2014,1.1,33.1,0.3,0.8,0.1
4,Atletico Madrid,6319,2013,2014,0.8,13.1,0.0,0.2,0.1
5,Atletico Madrid,10332,2013,2014,0.8,31.3,0.6,1.5,0.0
6,Atletico Madrid,14089,2013,2014,0.6,13.6,0.2,0.1,0.1
7,Atletico Madrid,24248,2013,2014,1.3,22.3,0.3,0.5,0.1
8,Atletico Madrid,11386,2013,2014,0.5,18.8,0.1,0.4,0.1
9,Atletico Madrid,22152,2013,2014,0.8,40.1,0.6,1.4,0.0
10,Atletico Madrid,19361,2013,2014,0.2,8.1,0.1,0.2,0.0
11,Atletico Madrid,26059,2013,2014,0.1,33.4,0.1,3.6,0.0
12,Atletico Madrid,7417,2013,2014,0.9,23.9,0.2,1.2,0.2
13,Atletico Madrid,22504,2013,2014,0.2,28.1,0.0,4.1,0.0
14,Atletico Madrid,116227,2013,2014,0.6,8.8,0.0,0.2,0.0
15,Atletico Madrid,8128,2013,2014,0.5,50.8,0.0,3.3,0.0
16,Atletico Madrid,3172,2013,2014,0.0,11.0,0.0,6.0,0.0
17,Atletico Madrid,26817,2013,2014,0.5,28.7,0.7,0.7,0.0
18,Atletico Madrid,109227,2013,2014,0.3,31.7,0.3,1.0,0.0
19,Atletico Madrid,135914,2013,2014,0.0,20.0,0.0,1.0,0.0
20,Atletico Madrid,70105,2013,2014,0.0,0.0,0.0,0.0,0.0
21,Atletico Madrid,19177,2013,2014,0.2,43.8,0.1,3.3,0.1
22,Atletico Madrid,113708,2013,2014,0.7,17.3,0.6,1.7,0.0
23,Atletico Madrid,73798,2013,2014,0.0,18.0,0.0,6.1,0.0
24,Atletico Madrid,69933,2013,2014,0.0,27.8,0.0,4.3,0.0
0,Barcelona,8040,2013,2014,1.6,61.5,0.1,3.7,0.7
1,Barcelona,11119,2013,2014,2.4,44.4,0.3,1.1,0.4
2,Barcelona,25244,2013,2014,1.4,26.7,0.4,0.6,0.1
3,Barcelona,50835,2013,2014,1.6,36.6,0.4,0.3,0.2
4,Barcelona,44055,2013,2014,1.0,27.1,0.6,0.5,0.1
5,Barcelona,9486,2013,2014,1.5,62.1,0.1,3.6,0.3
6,Barcelona,5780,2013,2014,1.3,68.0,1.1,2.1,0.1
7,Barcelona,91800,2013,2014,0.4,9.3,0.1,0.1,0.0
8,Barcelona,44288,2013,2014,1.2,65.0,0.5,1.2,0.0
9,Barcelona,91387,2013,2014,0.3,48.2,0.3,1.5,0.0
10,Barcelona,2302,2013,2014,1.6,86.0,1.3,6.4,0.4
11,Barcelona,13471,2013,2014,0.8,52.1,0.5,2.9,0.0
12,Barcelona,83686,2013,2014,0.3,50.4,0.0,3.7,0.0
13,Barcelona,44721,2013,2014,0.6,75.4,0.0,4.4,0.0
14,Barcelona,140088,2013,2014,0.0,4.0,0.0,0.0,0.0
15,Barcelona,10599,2013,2014,0.3,44.9,0.1,1.8,0.1
16,Barcelona,1320,2013,2014,0.2,44.2,0.0,1.2,0.0
17,Barcelona,12712,2013,2014,0.2,60.5,0.0,5.7,0.1
18,Barcelona,12480,2013,2014,0.0,8.0,0.0,0.0,0.0
19,Barcelona,7415,2013,2014,0.1,53.6,0.0,8.1,0.0
20,Barcelona,140089,2013,2014,0.0,1.0,0.0,0.0,0.0
21,Barcelona,82598,2013,2014,0.0,4.7,0.0,0.0,0.0
22,Barcelona,14191,2013,2014,0.0,20.0,0.0,3.8,0.0
23,Barcelona,90782,2013,2014,0.3,15.0,0.0,0.2,0.0
24,Barcelona,9484,2013,2014,0.0,20.5,0.0,4.2,0.0
0,Real Madrid,23110,2013,2014,2.6,40.0,2.1,3.3,0.2
1,Real Madrid,13812,2013,2014,1.5,27.2,0.4,1.3,0.2
2,Real Madrid,5583,2013,2014,1.6,31.9,0.3,0.8,0.1
3,Real Madrid,14296,2013,2014,1.8,23.4,0.1,0.4,0.3
4,Real Madrid,82989,2013,2014,2.2,43.6,0.9,1.7,0.5
5,Real Madrid,20874,2013,2014,1.5,58.4,0.7,6.1,0.1
6,Real Madrid,20241,2013,2014,1.6,45.8,0.9,2.0,0.1
7,Real Madrid,106028,2013,2014,0.7,15.1,0.1,0.1,0.1
8,Real Madrid,106883,2013,2014,1.1,39.9,0.8,1.4,0.0
9,Real Madrid,10105,2013,2014,0.3,52.1,0.1,6.7,0.0
10,Real Madrid,87094,2013,2014,0.7,38.6,0.1,3.3,0.1
11,Real Madrid,88526,2013,2014,0.6,16.9,0.1,1.9,0.2
12,Real Madrid,106875,2013,2014,0.5,33.4,0.3,2.3,0.0
13,Real Madrid,93206,2013,2014,0.1,43.1,0.1,3.7,0.1
14,Real Madrid,13764,2013,2014,0.9,43.3,0.3,1.7,0.1
15,Real Madrid,9909,2013,2014,0.3,61.7,0.0,8.3,0.1
16,Real Madrid,4961,2013,2014,0.8,65.5,0.3,6.6,0.2
17,Real Madrid,11104,2013,2014,0.8,37.8,0.3,0.8,0.0
